scenario,probability,batch_job_id,parent_workload_id,source_time,demand
scen_05,0.1,bj_00_t04,bj_00,4,0.42157078454661356
scen_06,0.1,bj_00_t04,bj_00,4,0.5192642017673694
scen_07,0.1,bj_00_t04,bj_00,4,0.7187483777546109
scen_08,0.1,bj_00_t04,bj_00,4,0.10783043848108886
scen_09,0.1,bj_00_t04,bj_00,4,0.5337816023561344
scen_10,0.1,bj_00_t04,bj_00,4,0.29914039773561196
scen_01,0.1,bj_00_t05,bj_00,5,0.5200447409220422
scen_02,0.1,bj_00_t05,bj_00,5,0.6008192931692308
scen_03,0.1,bj_00_t05,bj_00,5,0.4178356374463532
scen_04,0.1,bj_00_t05,bj_00,5,0.5948526132455708
scen_05,0.1,bj_00_t05,bj_00,5,0.17632910743441776
scen_06,0.1,bj_00_t05,bj_00,5,0.10743721262467054
scen_07,0.1,bj_00_t05,bj_00,5,1.0531884880367042
scen_08,0.1,bj_00_t05,bj_00,5,0.619635452630952
scen_09,0.1,bj_00_t05,bj_00,5,0.19478038925685692
scen_10,0.1,bj_00_t05,bj_00,5,1.0800713525542052
scen_01,0.1,bj_00_t06,bj_00,6,0.33212587820756667
scen_02,0.1,bj_00_t06,bj_00,6,0.42400745737476364
scen_03,0.1,bj_00_t06,bj_00,6,0.21152430496008323
scen_04,0.1,bj_00_t06,bj_00,6,0.5155796904112813
scen_05,0.1,bj_00_t06,bj_00,6,0.0723128082936062
scen_06,0.1,bj_00_t06,bj_00,6,0.4426639788858295
scen_07,0.1,bj_00_t06,bj_00,6,0.546358692534735
scen_08,0.1,bj_00_t06,bj_00,6,0.06712788127710145
scen_09,0.1,bj_00_t06,bj_00,6,0.1035105666153946
scen_10,0.1,bj_00_t06,bj_00,6,0.19394247860773417
scen_01,0.1,bj_00_t07,bj_00,7,0.6000335332900478
scen_02,0.1,bj_00_t07,bj_00,7,0.3011137131119699
scen_03,0.1,bj_00_t07,bj_00,7,0.12255729983295316
scen_04,0.1,bj_00_t07,bj_00,7,0.4310723310945501
scen_05,0.1,bj_00_t07,bj_00,7,0.5631244341453491
scen_06,0.1,bj_00_t07,bj_00,7,0.7726642007216304
scen_07,0.1,bj_00_t07,bj_00,7,0.6369409123236268
scen_08,0.1,bj_00_t07,bj_00,7,0.10396985786579627
scen_09,0.1,bj_00_t07,bj_00,7,0.8478742064357612
scen_10,0.1,bj_00_t07,bj_00,7,0.38968970559851046
scen_01,0.1,bj_00_t08,bj_00,8,0.06504445434690531
scen_02,0.1,bj_00_t08,bj_00,8,0.531951917376633
scen_03,0.1,bj_00_t08,bj_00,8,0.4331621152580284
scen_04,0.1,bj_00_t08,bj_00,8,0.5221109484300732
scen_05,0.1,bj_00_t08,bj_00,8,0.4005130221315175
scen_06,0.1,bj_00_t08,bj_00,8,0.43247326044435885
scen_07,0.1,bj_00_t08,bj_00,8,0.2220965178658023
scen_08,0.1,bj_00_t08,bj_00,8,0.09834889834711236
scen_09,0.1,bj_00_t08,bj_00,8,0.6553685453984744
scen_10,0.1,bj_00_t08,bj_00,8,0.24613502424117173
scen_01,0.1,bj_00_t09,bj_00,9,0.331824237882658
scen_02,0.1,bj_00_t09,bj_00,9,0.5407139552593476
scen_03,0.1,bj_00_t09,bj_00,9,0.19827058209563753
scen_04,0.1,bj_00_t09,bj_00,9,0.28721489765554553
scen_05,0.1,bj_00_t09,bj_00,9,0.907145147960031
scen_06,0.1,bj_00_t09,bj_00,9,0.1639050604627872
scen_07,0.1,bj_00_t09,bj_00,9,0.6701914585690971
scen_08,0.1,bj_00_t09,bj_00,9,0.5784184132025667
scen_09,0.1,bj_00_t09,bj_00,9,0.6112399584467835
scen_10,0.1,bj_00_t09,bj_00,9,0.13160069978639743
scen_01,0.1,bj_00_t10,bj_00,10,0.42721126678841925
scen_02,0.1,bj_00_t10,bj_00,10,0.7480765100790903
scen_03,0.1,bj_00_t10,bj_00,10,0.7339106694339754
scen_04,0.1,bj_00_t10,bj_00,10,0.9123006928389241
scen_05,0.1,bj_00_t10,bj_00,10,0.7671603286979164
scen_06,0.1,bj_00_t10,bj_00,10,1.29495567042269
scen_07,0.1,bj_00_t10,bj_00,10,1.2226626992414757
scen_08,0.1,bj_00_t10,bj_00,10,0.8151623424496055
scen_09,0.1,bj_00_t10,bj_00,10,0.5274303508828169
scen_10,0.1,bj_00_t10,bj_00,10,0.9043230801635426
scen_01,0.1,bj_00_t11,bj_00,11,1.2225508692859748
scen_02,0.1,bj_00_t11,bj_00,11,0.8960493801997567
scen_03,0.1,bj_00_t11,bj_00,11,1.070535951752066
scen_04,0.1,bj_00_t11,bj_00,11,0.9760181742194031
scen_05,0.1,bj_00_t11,bj_00,11,0.9764165687204092
scen_06,0.1,bj_00_t11,bj_00,11,0.8435391301871558
scen_07,0.1,bj_00_t11,bj_00,11,1.1961951906627502
scen_08,0.1,bj_00_t11,bj_00,11,0.8252315952053517
scen_09,0.1,bj_00_t11,bj_00,11,0.8996234358732178
scen_10,0.1,bj_00_t11,bj_00,11,0.3888621997707893
scen_01,0.1,bj_00_t12,bj_00,12,1.6488954784103118
scen_02,0.1,bj_00_t12,bj_00,12,1.4843899009555575
scen_03,0.1,bj_00_t12,bj_00,12,0.8698729886064193
scen_04,0.1,bj_00_t12,bj_00,12,1.7552614251409087
scen_05,0.1,bj_00_t12,bj_00,12,0.5075168108324553
scen_06,0.1,bj_00_t12,bj_00,12,1.5581897086947867
scen_07,0.1,bj_00_t12,bj_00,12,0.6476548122859176
scen_08,0.1,bj_00_t12,bj_00,12,2.0476619219799055
scen_09,0.1,bj_00_t12,bj_00,12,1.6965074334059536
scen_10,0.1,bj_00_t12,bj_00,12,0.5053075698618972
scen_01,0.1,bj_00_t13,bj_00,13,1.8544526191864672
scen_02,0.1,bj_00_t13,bj_00,13,2.059566639117852
scen_03,0.1,bj_00_t13,bj_00,13,1.4773541298190944
scen_04,0.1,bj_00_t13,bj_00,13,2.1071341657287377
scen_05,0.1,bj_00_t13,bj_00,13,1.1440024255391565
scen_06,0.1,bj_00_t13,bj_00,13,2.033806515655492
scen_07,0.1,bj_00_t13,bj_00,13,1.4502434018867496
scen_08,0.1,bj_00_t13,bj_00,13,2.2049628610052747
scen_09,0.1,bj_00_t13,bj_00,13,1.380636707644559
scen_10,0.1,bj_00_t13,bj_00,13,2.2817074879881374
scen_01,0.1,bj_00_t14,bj_00,14,2.340310821051091
scen_02,0.1,bj_00_t14,bj_00,14,1.7593097950604437
scen_03,0.1,bj_00_t14,bj_00,14,2.0295878603327555
scen_04,0.1,bj_00_t14,bj_00,14,1.3908556706067963
scen_05,0.1,bj_00_t14,bj_00,14,1.6980175592848976
scen_06,0.1,bj_00_t14,bj_00,14,1.6160909322811858
scen_07,0.1,bj_00_t14,bj_00,14,1.9303345671324657
scen_08,0.1,bj_00_t14,bj_00,14,1.9282718807470136
scen_09,0.1,bj_00_t14,bj_00,14,2.0782129487428995
scen_10,0.1,bj_00_t14,bj_00,14,1.7885394926003246
scen_01,0.1,bj_00_t15,bj_00,15,1.732667148584032
scen_02,0.1,bj_00_t15,bj_00,15,1.9233316276353625
scen_03,0.1,bj_00_t15,bj_00,15,2.20659605499649
scen_04,0.1,bj_00_t15,bj_00,15,1.3500198837521662
scen_05,0.1,bj_00_t15,bj_00,15,1.7877952274145776
scen_06,0.1,bj_00_t15,bj_00,15,1.507418477661012
scen_07,0.1,bj_00_t15,bj_00,15,1.5690049930675931
scen_08,0.1,bj_00_t15,bj_00,15,2.0700113659602173
scen_09,0.1,bj_00_t15,bj_00,15,1.8654202611033166
scen_10,0.1,bj_00_t15,bj_00,15,1.9012619954763883
scen_01,0.1,bj_00_t16,bj_00,16,2.2422327677704703
scen_02,0.1,bj_00_t16,bj_00,16,2.819107730929297
scen_03,0.1,bj_00_t16,bj_00,16,2.7478505973016083
scen_04,0.1,bj_00_t16,bj_00,16,2.7603391266676023
scen_05,0.1,bj_00_t16,bj_00,16,1.994040136551283
scen_06,0.1,bj_00_t16,bj_00,16,2.7800304326363414
scen_07,0.1,bj_00_t16,bj_00,16,2.681130585095602
scen_08,0.1,bj_00_t16,bj_00,16,3.0568654128354518
scen_09,0.1,bj_00_t16,bj_00,16,1.0227799028750668
scen_10,0.1,bj_00_t16,bj_00,16,3.1330051255592415
scen_01,0.1,bj_00_t17,bj_00,17,0.9294984157267522
scen_02,0.1,bj_00_t17,bj_00,17,1.0793455420483409
scen_03,0.1,bj_00_t17,bj_00,17,1.8304565801880621
scen_04,0.1,bj_00_t17,bj_00,17,1.2591383071024234
scen_05,0.1,bj_00_t17,bj_00,17,1.137282978763356
scen_06,0.1,bj_00_t17,bj_00,17,1.350885042937041
scen_07,0.1,bj_00_t17,bj_00,17,1.2928410629063727
scen_08,0.1,bj_00_t17,bj_00,17,0.8475884349756944
scen_09,0.1,bj_00_t17,bj_00,17,0.6990220209560056
scen_10,0.1,bj_00_t17,bj_00,17,1.302299040376587
scen_01,0.1,bj_00_t18,bj_00,18,1.7696933873645826
scen_02,0.1,bj_00_t18,bj_00,18,1.3692036046954261
scen_03,0.1,bj_00_t18,bj_00,18,1.5509993990848734
scen_04,0.1,bj_00_t18,bj_00,18,0.9930710413321582
scen_05,0.1,bj_00_t18,bj_00,18,0.7130973206618825
scen_06,0.1,bj_00_t18,bj_00,18,0.7070134789414477
scen_07,0.1,bj_00_t18,bj_00,18,1.044601846007339
scen_08,0.1,bj_00_t18,bj_00,18,0.9435774608615328
scen_09,0.1,bj_00_t18,bj_00,18,1.430749029646623
scen_10,0.1,bj_00_t18,bj_00,18,1.3275908625270498
scen_01,0.1,bj_00_t19,bj_00,19,0.6877718685824021
scen_02,0.1,bj_00_t19,bj_00,19,0.6545895826272474
scen_03,0.1,bj_00_t19,bj_00,19,0.7332233912079911
scen_04,0.1,bj_00_t19,bj_00,19,0.6303096588283938
scen_05,0.1,bj_00_t19,bj_00,19,1.0297890502866651
scen_06,0.1,bj_00_t19,bj_00,19,0.9384542704925468
scen_07,0.1,bj_00_t19,bj_00,19,1.3243406029372191
scen_08,0.1,bj_00_t19,bj_00,19,1.637940222985045
scen_09,0.1,bj_00_t19,bj_00,19,0.4506323048239525
scen_10,0.1,bj_00_t19,bj_00,19,1.5039171311496131
scen_01,0.1,bj_00_t20,bj_00,20,0.7022954663904801
scen_02,0.1,bj_00_t20,bj_00,20,1.1226842612097703
scen_03,0.1,bj_00_t20,bj_00,20,0.4948457103312034
scen_04,0.1,bj_00_t20,bj_00,20,0.41901581423353296
scen_05,0.1,bj_00_t20,bj_00,20,0.30935828244839464
scen_06,0.1,bj_00_t20,bj_00,20,0.7737418637155482
scen_07,0.1,bj_00_t20,bj_00,20,1.0921814716614844
scen_08,0.1,bj_00_t20,bj_00,20,0.6301984624021981
scen_09,0.1,bj_00_t20,bj_00,20,1.4455370867315214
scen_10,0.1,bj_00_t20,bj_00,20,0.850175674546452
scen_01,0.1,bj_00_t21,bj_00,21,0.34756669051084144
scen_02,0.1,bj_00_t21,bj_00,21,0.8948070126256223
scen_03,0.1,bj_00_t21,bj_00,21,0.6347621547663382
scen_04,0.1,bj_00_t21,bj_00,21,0.8723519688954455
scen_05,0.1,bj_00_t21,bj_00,21,0.7041785724117108
scen_06,0.1,bj_00_t21,bj_00,21,0.5692625608457349
scen_07,0.1,bj_00_t21,bj_00,21,0.7701019545464788
scen_08,0.1,bj_00_t21,bj_00,21,0.31596523346769645
scen_09,0.1,bj_00_t21,bj_00,21,0.5194950769744759
scen_10,0.1,bj_00_t21,bj_00,21,0.6010273274536863
scen_01,0.1,bj_00_t22,bj_00,22,0.660406813780383
scen_02,0.1,bj_00_t22,bj_00,22,0.33892045267158566
scen_03,0.1,bj_00_t22,bj_00,22,0.156785405634142
scen_04,0.1,bj_00_t22,bj_00,22,0.24654876924305924
scen_05,0.1,bj_00_t22,bj_00,22,0.12857552572590647
scen_06,0.1,bj_00_t22,bj_00,22,0.43012166139525354
scen_07,0.1,bj_00_t22,bj_00,22,0.13967364117924186
scen_08,0.1,bj_00_t22,bj_00,22,0.421985167255457
scen_09,0.1,bj_00_t22,bj_00,22,0.6754189623497171
scen_10,0.1,bj_00_t22,bj_00,22,0.4320965525135706
scen_01,0.1,bj_00_t23,bj_00,23,0.09817505962193429
scen_02,0.1,bj_00_t23,bj_00,23,0.11235804763892498
scen_03,0.1,bj_00_t23,bj_00,23,0.051476308233766144
scen_04,0.1,bj_00_t23,bj_00,23,0.8813310545669694
scen_05,0.1,bj_00_t23,bj_00,23,0.060711931923817075
scen_06,0.1,bj_00_t23,bj_00,23,0.5143886725283173
scen_07,0.1,bj_00_t23,bj_00,23,0.3531412785065837
scen_08,0.1,bj_00_t23,bj_00,23,0.19657881292668844
scen_09,0.1,bj_00_t23,bj_00,23,0.2955810944124311
scen_10,0.1,bj_00_t23,bj_00,23,0.06252685554994064
scen_01,0.1,bj_01_t00,bj_01,0,0.5741498178954595
scen_02,0.1,bj_01_t00,bj_01,0,0.47192939971697484
scen_03,0.1,bj_01_t00,bj_01,0,0.5051410438382857
scen_04,0.1,bj_01_t00,bj_01,0,0.6343696712431517
scen_05,0.1,bj_01_t00,bj_01,0,0.4863927507041459
scen_06,0.1,bj_01_t00,bj_01,0,0.5188938108636515
scen_07,0.1,bj_01_t00,bj_01,0,0.49475400206169373
scen_08,0.1,bj_01_t00,bj_01,0,0.4797765561430342
scen_09,0.1,bj_01_t00,bj_01,0,0.5248485580004206
scen_10,0.1,bj_01_t00,bj_01,0,0.5450705029622638
scen_01,0.1,bj_01_t01,bj_01,1,0.4458301955387737
scen_02,0.1,bj_01_t01,bj_01,1,0.6546182639675087
scen_03,0.1,bj_01_t01,bj_01,1,0.6058867685998712
scen_04,0.1,bj_01_t01,bj_01,1,0.570349754836536
scen_05,0.1,bj_01_t01,bj_01,1,0.2348457432100975
scen_06,0.1,bj_01_t01,bj_01,1,0.37699304787272264
scen_07,0.1,bj_01_t01,bj_01,1,0.16586366276559836
scen_08,0.1,bj_01_t01,bj_01,1,0.4386017803217703
scen_09,0.1,bj_01_t01,bj_01,1,0.34645266861685
scen_10,0.1,bj_01_t01,bj_01,1,0.6096340426071777
scen_01,0.1,bj_01_t02,bj_01,2,0.5936754882258388
scen_02,0.1,bj_01_t02,bj_01,2,0.4418575387648421
scen_03,0.1,bj_01_t02,bj_01,2,0.4243606330573315
scen_04,0.1,bj_01_t02,bj_01,2,0.11715785208904005
scen_05,0.1,bj_01_t02,bj_01,2,0.6352444763754888
scen_06,0.1,bj_01_t02,bj_01,2,0.5038171407429877
scen_07,0.1,bj_01_t02,bj_01,2,0.4233115729688073
scen_08,0.1,bj_01_t02,bj_01,2,0.6734680983165178
scen_09,0.1,bj_01_t02,bj_01,2,0.6943148392748986
scen_10,0.1,bj_01_t02,bj_01,2,0.5953173083572525
scen_01,0.1,bj_01_t03,bj_01,3,0.25613229955329087
scen_02,0.1,bj_01_t03,bj_01,3,0.2881497428685322
scen_03,0.1,bj_01_t03,bj_01,3,0.6293738986832242
scen_04,0.1,bj_01_t03,bj_01,3,0.38960260677692654
scen_05,0.1,bj_01_t03,bj_01,3,0.5595810441240827
scen_06,0.1,bj_01_t03,bj_01,3,0.5061577930253695
scen_07,0.1,bj_01_t03,bj_01,3,0.6254023793303702
scen_08,0.1,bj_01_t03,bj_01,3,0.5520607568895278
scen_09,0.1,bj_01_t03,bj_01,3,0.6283381835567162
scen_10,0.1,bj_01_t03,bj_01,3,0.4389406764024815
scen_01,0.1,bj_01_t04,bj_01,4,0.5954493522047171
scen_02,0.1,bj_01_t04,bj_01,4,0.45969412438965623
scen_03,0.1,bj_01_t04,bj_01,4,0.606657701568139
scen_04,0.1,bj_01_t04,bj_01,4,0.6026974538122439
scen_05,0.1,bj_01_t04,bj_01,4,0.5469645148126168
scen_06,0.1,bj_01_t04,bj_01,4,0.44147618394254695
scen_07,0.1,bj_01_t04,bj_01,4,0.5757094702179224
scen_08,0.1,bj_01_t04,bj_01,4,0.5892166847697546
scen_09,0.1,bj_01_t04,bj_01,4,0.45429989652032493
scen_10,0.1,bj_01_t04,bj_01,4,0.37816607699980676
scen_01,0.1,bj_01_t05,bj_01,5,0.56690226907067
scen_02,0.1,bj_01_t05,bj_01,5,0.7829360599394428
scen_03,0.1,bj_01_t05,bj_01,5,0.6480370471279411
scen_04,0.1,bj_01_t05,bj_01,5,0.7027493740617875
scen_05,0.1,bj_01_t05,bj_01,5,0.3950287765515277
scen_06,0.1,bj_01_t05,bj_01,5,0.5044723818532421
scen_07,0.1,bj_01_t05,bj_01,5,0.6450403317205577
scen_08,0.1,bj_01_t05,bj_01,5,0.6210510321623681
scen_09,0.1,bj_01_t05,bj_01,5,0.4930959706280449
scen_10,0.1,bj_01_t05,bj_01,5,0.6279644137503033
scen_01,0.1,bj_01_t06,bj_01,6,0.12215016316521479
scen_02,0.1,bj_01_t06,bj_01,6,0.5527019263413142
scen_03,0.1,bj_01_t06,bj_01,6,0.0937160667198273
scen_04,0.1,bj_01_t06,bj_01,6,0.23845614648058158
scen_05,0.1,bj_01_t06,bj_01,6,0.48379929495938184
scen_06,0.1,bj_01_t06,bj_01,6,0.4836955506614972
scen_07,0.1,bj_01_t06,bj_01,6,0.23654722318956223
scen_08,0.1,bj_01_t06,bj_01,6,0.30984600514550154
scen_09,0.1,bj_01_t06,bj_01,6,0.5265455959403551
scen_10,0.1,bj_01_t06,bj_01,6,0.45734701964624486
scen_01,0.1,bj_01_t07,bj_01,7,0.21001332726295774
scen_02,0.1,bj_01_t07,bj_01,7,0.557037605386135
scen_03,0.1,bj_01_t07,bj_01,7,0.3226983086312103
scen_04,0.1,bj_01_t07,bj_01,7,0.5348679521760784
scen_05,0.1,bj_01_t07,bj_01,7,0.3657256696648641
scen_06,0.1,bj_01_t07,bj_01,7,0.5918242064180761
scen_07,0.1,bj_01_t07,bj_01,7,0.4984747751318396
scen_08,0.1,bj_01_t07,bj_01,7,0.5559198405046833
scen_09,0.1,bj_01_t07,bj_01,7,0.0841516796088563
scen_10,0.1,bj_01_t07,bj_01,7,0.4395650065969572
scen_01,0.1,bj_01_t08,bj_01,8,0.6988848662851395
scen_02,0.1,bj_01_t08,bj_01,8,0.6468715106767609
scen_03,0.1,bj_01_t08,bj_01,8,0.36382202925439877
scen_04,0.1,bj_01_t08,bj_01,8,0.41896426069644055
scen_05,0.1,bj_01_t08,bj_01,8,0.5504215935875634
scen_06,0.1,bj_01_t08,bj_01,8,0.6869638823947439
scen_07,0.1,bj_01_t08,bj_01,8,0.5460816088483896
scen_08,0.1,bj_01_t08,bj_01,8,0.30050787776185917
scen_09,0.1,bj_01_t08,bj_01,8,0.41263702939648605
scen_10,0.1,bj_01_t08,bj_01,8,0.3513266186686889
scen_01,0.1,bj_01_t09,bj_01,9,0.7403214337510595
scen_02,0.1,bj_01_t09,bj_01,9,0.26774085644425805
scen_03,0.1,bj_01_t09,bj_01,9,0.3895171205343544
scen_04,0.1,bj_01_t09,bj_01,9,0.5497017613055315
scen_05,0.1,bj_01_t09,bj_01,9,0.41753453450897193
scen_06,0.1,bj_01_t09,bj_01,9,0.5882759526095507
scen_07,0.1,bj_01_t09,bj_01,9,0.16236833062961606
scen_08,0.1,bj_01_t09,bj_01,9,0.7126716787011504
scen_09,0.1,bj_01_t09,bj_01,9,0.5534702785257362
scen_10,0.1,bj_01_t09,bj_01,9,0.7235466863319688
scen_01,0.1,bj_01_t10,bj_01,10,0.3238794596474954
scen_02,0.1,bj_01_t10,bj_01,10,0.1977833949444973
scen_03,0.1,bj_01_t10,bj_01,10,0.26790073283456983
scen_04,0.1,bj_01_t10,bj_01,10,0.7635592957184576
scen_05,0.1,bj_01_t10,bj_01,10,0.6123772493650972
scen_06,0.1,bj_01_t10,bj_01,10,0.667747435457724
scen_07,0.1,bj_01_t10,bj_01,10,0.2774978486120885
scen_08,0.1,bj_01_t10,bj_01,10,0.7428473845936198
scen_09,0.1,bj_01_t10,bj_01,10,0.7927025315144098
scen_10,0.1,bj_01_t10,bj_01,10,0.7218948345377515
scen_01,0.1,bj_01_t11,bj_01,11,0.617282060991109
scen_02,0.1,bj_01_t11,bj_01,11,0.6236633179311782
scen_03,0.1,bj_01_t11,bj_01,11,0.5216100953168119
scen_04,0.1,bj_01_t11,bj_01,11,0.644381430053097
scen_05,0.1,bj_01_t11,bj_01,11,0.6031584981828911
scen_06,0.1,bj_01_t11,bj_01,11,0.3395896958130216
scen_07,0.1,bj_01_t11,bj_01,11,0.4668328046111026
scen_08,0.1,bj_01_t11,bj_01,11,0.8107576494165954
scen_09,0.1,bj_01_t11,bj_01,11,0.6761586264241464
scen_10,0.1,bj_01_t11,bj_01,11,0.7411773918617628
scen_01,0.1,bj_01_t12,bj_01,12,0.6962932085023689
scen_02,0.1,bj_01_t12,bj_01,12,0.47835559894098334
scen_03,0.1,bj_01_t12,bj_01,12,0.26081363065544994
scen_04,0.1,bj_01_t12,bj_01,12,0.54201176596992
scen_05,0.1,bj_01_t12,bj_01,12,0.5650789708685009
scen_06,0.1,bj_01_t12,bj_01,12,0.8531792059544849
scen_07,0.1,bj_01_t12,bj_01,12,0.43167844826751034
scen_08,0.1,bj_01_t12,bj_01,12,0.3801149681651548
scen_09,0.1,bj_01_t12,bj_01,12,0.9229217888049281
scen_10,0.1,bj_01_t12,bj_01,12,0.41973252531991734
scen_01,0.1,bj_01_t13,bj_01,13,0.15087927755464084
scen_02,0.1,bj_01_t13,bj_01,13,0.6339357436800498
scen_03,0.1,bj_01_t13,bj_01,13,0.7887429523045817
scen_04,0.1,bj_01_t13,bj_01,13,0.627124757066116
scen_05,0.1,bj_01_t13,bj_01,13,0.6756420692882967
scen_06,0.1,bj_01_t13,bj_01,13,0.5246925959041097
scen_07,0.1,bj_01_t13,bj_01,13,0.10496559660536081
scen_08,0.1,bj_01_t13,bj_01,13,0.7730852800674511
scen_09,0.1,bj_01_t13,bj_01,13,0.5571995452843265
scen_10,0.1,bj_01_t13,bj_01,13,0.6494162189782319
scen_01,0.1,bj_01_t14,bj_01,14,0.4914911982898699
scen_02,0.1,bj_01_t14,bj_01,14,0.2349065967060308
scen_03,0.1,bj_01_t14,bj_01,14,0.4474765220446583
scen_04,0.1,bj_01_t14,bj_01,14,0.42447337122469253
scen_05,0.1,bj_01_t14,bj_01,14,0.4793343037918207
scen_06,0.1,bj_01_t14,bj_01,14,0.3115799285332965
scen_07,0.1,bj_01_t14,bj_01,14,0.361328550751682
scen_08,0.1,bj_01_t14,bj_01,14,0.635097619926473
scen_09,0.1,bj_01_t14,bj_01,14,0.47452783127828535
scen_10,0.1,bj_01_t14,bj_01,14,0.6543645825477143
scen_01,0.1,bj_01_t15,bj_01,15,0.5322331218651517
scen_02,0.1,bj_01_t15,bj_01,15,0.6905879199401885
scen_03,0.1,bj_01_t15,bj_01,15,0.449168805179499
scen_04,0.1,bj_01_t15,bj_01,15,0.4798608495056862
scen_05,0.1,bj_01_t15,bj_01,15,0.15036244218345893
scen_06,0.1,bj_01_t15,bj_01,15,0.3954401468893266
scen_07,0.1,bj_01_t15,bj_01,15,0.5465571237974712
scen_08,0.1,bj_01_t15,bj_01,15,0.5384983607554248
scen_09,0.1,bj_01_t15,bj_01,15,0.6670686928160836
scen_10,0.1,bj_01_t15,bj_01,15,0.487332054987357
scen_01,0.1,bj_01_t16,bj_01,16,0.33037696647532233
scen_02,0.1,bj_01_t16,bj_01,16,0.24928260210229397
scen_03,0.1,bj_01_t16,bj_01,16,0.17706716572233092
scen_04,0.1,bj_01_t16,bj_01,16,0.4413829125065926
scen_05,0.1,bj_01_t16,bj_01,16,0.19754546000150286
scen_06,0.1,bj_01_t16,bj_01,16,0.3750842929212778
scen_07,0.1,bj_01_t16,bj_01,16,0.43619078788500953
scen_08,0.1,bj_01_t16,bj_01,16,0.32393650199828444
scen_09,0.1,bj_01_t16,bj_01,16,0.38663939029156913
scen_10,0.1,bj_01_t16,bj_01,16,0.4197375242131688
scen_01,0.1,bj_01_t17,bj_01,17,0.2848641320982242
scen_02,0.1,bj_01_t17,bj_01,17,0.255764347666054
scen_03,0.1,bj_01_t17,bj_01,17,0.630032661544696
scen_04,0.1,bj_01_t17,bj_01,17,0.13110626616569743
scen_05,0.1,bj_01_t17,bj_01,17,0.5913368302147476
scen_06,0.1,bj_01_t17,bj_01,17,0.2305194517148989
scen_07,0.1,bj_01_t17,bj_01,17,0.10367834821187549
scen_08,0.1,bj_01_t17,bj_01,17,0.49310432868150356
scen_09,0.1,bj_01_t17,bj_01,17,0.5939931726779406
scen_10,0.1,bj_01_t17,bj_01,17,0.1894717620237768
scen_01,0.1,bj_01_t18,bj_01,18,0.23746158534815937
scen_02,0.1,bj_01_t18,bj_01,18,0.2255702466007603
scen_03,0.1,bj_01_t18,bj_01,18,0.41446269489298515
