scenario,probability,batch_job_id,parent_workload_id,source_time,demand
scen_07,0.1,bj_00_t06,bj_00,6,0.10200590879023141
scen_08,0.1,bj_00_t06,bj_00,6,1.377602348443057
scen_09,0.1,bj_00_t06,bj_00,6,0.8764524019319408
scen_10,0.1,bj_00_t06,bj_00,6,0.8210488559311253
scen_01,0.1,bj_00_t07,bj_00,7,0.6102568319411896
scen_02,0.1,bj_00_t07,bj_00,7,0.591734967162209
scen_03,0.1,bj_00_t07,bj_00,7,0.6000770110891818
scen_04,0.1,bj_00_t07,bj_00,7,1.3186561818444578
scen_05,0.1,bj_00_t07,bj_00,7,0.21988365992591952
scen_06,0.1,bj_00_t07,bj_00,7,0.3101676325770255
scen_07,0.1,bj_00_t07,bj_00,7,0.6067754380477364
scen_08,0.1,bj_00_t07,bj_00,7,0.8943460437165313
scen_09,0.1,bj_00_t07,bj_00,7,0.08993359470508056
scen_10,0.1,bj_00_t07,bj_00,7,1.2070809919251224
scen_01,0.1,bj_00_t08,bj_00,8,0.562971980681495
scen_02,0.1,bj_00_t08,bj_00,8,1.4006033130395903
scen_03,0.1,bj_00_t08,bj_00,8,0.28866563332769224
scen_04,0.1,bj_00_t08,bj_00,8,0.40475053916308745
scen_05,0.1,bj_00_t08,bj_00,8,0.17922913252390904
scen_06,0.1,bj_00_t08,bj_00,8,0.4969403352122419
scen_07,0.1,bj_00_t08,bj_00,8,0.6006910193437196
scen_08,0.1,bj_00_t08,bj_00,8,1.2178721345060985
scen_09,0.1,bj_00_t08,bj_00,8,0.1601739561864015
scen_10,0.1,bj_00_t08,bj_00,8,0.5613433905621423
scen_01,0.1,bj_00_t09,bj_00,9,0.7670196103701401
scen_02,0.1,bj_00_t09,bj_00,9,1.6657795612151425
scen_03,0.1,bj_00_t09,bj_00,9,0.4373800786419966
scen_04,0.1,bj_00_t09,bj_00,9,1.1184042565357122
scen_05,0.1,bj_00_t09,bj_00,9,0.9758975646301433
scen_06,0.1,bj_00_t09,bj_00,9,1.2852322816746633
scen_07,0.1,bj_00_t09,bj_00,9,2.1490198437231744
scen_08,0.1,bj_00_t09,bj_00,9,0.33578774867249495
scen_09,0.1,bj_00_t09,bj_00,9,0.6470297889286085
scen_10,0.1,bj_00_t09,bj_00,9,2.20721163754997
scen_01,0.1,bj_00_t10,bj_00,10,0.5925650627131211
scen_02,0.1,bj_00_t10,bj_00,10,0.45038300145020993
scen_03,0.1,bj_00_t10,bj_00,10,0.32070463498811197
scen_04,0.1,bj_00_t10,bj_00,10,0.8022436712345862
scen_05,0.1,bj_00_t10,bj_00,10,0.6200128879072104
scen_06,0.1,bj_00_t10,bj_00,10,1.1733407489103465
scen_07,0.1,bj_00_t10,bj_00,10,0.36543577285963513
scen_08,0.1,bj_00_t10,bj_00,10,0.400628200219175
scen_09,0.1,bj_00_t10,bj_00,10,0.5900491435152413
scen_10,0.1,bj_00_t10,bj_00,10,0.22373011395128817
scen_01,0.1,bj_00_t11,bj_00,11,1.6723539323530314
scen_02,0.1,bj_00_t11,bj_00,11,0.9519164956624375
scen_03,0.1,bj_00_t11,bj_00,11,1.6479669172857911
scen_04,0.1,bj_00_t11,bj_00,11,0.6042413143120351
scen_05,0.1,bj_00_t11,bj_00,11,2.6243055806463906
scen_06,0.1,bj_00_t11,bj_00,11,0.6078336247291602
scen_07,0.1,bj_00_t11,bj_00,11,1.0170892938419493
scen_08,0.1,bj_00_t11,bj_00,11,3.1614707054927367
scen_09,0.1,bj_00_t11,bj_00,11,2.0911664365134546
scen_10,0.1,bj_00_t11,bj_00,11,1.1691441929728281
scen_01,0.1,bj_00_t12,bj_00,12,2.131359699293002
scen_02,0.1,bj_00_t12,bj_00,12,1.805988636227195
scen_03,0.1,bj_00_t12,bj_00,12,2.2020071181203464
scen_04,0.1,bj_00_t12,bj_00,12,2.2366733409993524
scen_05,0.1,bj_00_t12,bj_00,12,2.5643216420648525
scen_06,0.1,bj_00_t12,bj_00,12,2.723091784144689
scen_07,0.1,bj_00_t12,bj_00,12,1.796228657182282
scen_08,0.1,bj_00_t12,bj_00,12,2.020907607441444
scen_09,0.1,bj_00_t12,bj_00,12,1.7890126578654009
scen_10,0.1,bj_00_t12,bj_00,12,1.728430563159774
scen_01,0.1,bj_00_t13,bj_00,13,2.3575548271112807
scen_02,0.1,bj_00_t13,bj_00,13,2.448311182033045
scen_03,0.1,bj_00_t13,bj_00,13,2.1702387361588236
scen_04,0.1,bj_00_t13,bj_00,13,2.1370481793889033
scen_05,0.1,bj_00_t13,bj_00,13,2.6395993340310553
scen_06,0.1,bj_00_t13,bj_00,13,2.252180079266224
scen_07,0.1,bj_00_t13,bj_00,13,2.6422774001666762
scen_08,0.1,bj_00_t13,bj_00,13,2.4023734606620746
scen_09,0.1,bj_00_t13,bj_00,13,2.286252624169481
scen_10,0.1,bj_00_t13,bj_00,13,2.255136029130465
scen_01,0.1,bj_00_t14,bj_00,14,2.812701359403548
scen_02,0.1,bj_00_t14,bj_00,14,2.7489188926805777
scen_03,0.1,bj_00_t14,bj_00,14,2.4418629427752503
scen_04,0.1,bj_00_t14,bj_00,14,2.5535897649293666
scen_05,0.1,bj_00_t14,bj_00,14,2.7363160649385345
scen_06,0.1,bj_00_t14,bj_00,14,2.2675992800432976
scen_07,0.1,bj_00_t14,bj_00,14,2.5100387609946475
scen_08,0.1,bj_00_t14,bj_00,14,2.2005004596067597
scen_09,0.1,bj_00_t14,bj_00,14,2.2495262389225026
scen_10,0.1,bj_00_t14,bj_00,14,2.543587641859182
scen_01,0.1,bj_00_t15,bj_00,15,2.3293735034074787
scen_02,0.1,bj_00_t15,bj_00,15,2.0474831752463047
scen_03,0.1,bj_00_t15,bj_00,15,2.124994652275398
scen_04,0.1,bj_00_t15,bj_00,15,2.406310925434603
scen_05,0.1,bj_00_t15,bj_00,15,2.382732723768777
scen_06,0.1,bj_00_t15,bj_00,15,2.549393645766875
scen_07,0.1,bj_00_t15,bj_00,15,2.6347195929162748
scen_08,0.1,bj_00_t15,bj_00,15,2.507434010654248
scen_09,0.1,bj_00_t15,bj_00,15,2.4821235336909986
scen_10,0.1,bj_00_t15,bj_00,15,1.9497940458722725
scen_01,0.1,bj_00_t16,bj_00,16,2.4891636123527006
scen_02,0.1,bj_00_t16,bj_00,16,2.7673854227590216
scen_03,0.1,bj_00_t16,bj_00,16,2.6340269147278415
scen_04,0.1,bj_00_t16,bj_00,16,2.1300295676927603
scen_05,0.1,bj_00_t16,bj_00,16,2.4069347594471706
scen_06,0.1,bj_00_t16,bj_00,16,2.1827767205215687
scen_07,0.1,bj_00_t16,bj_00,16,2.46412747921915
scen_08,0.1,bj_00_t16,bj_00,16,2.4445717936559603
scen_09,0.1,bj_00_t16,bj_00,16,2.331027621993335
scen_10,0.1,bj_00_t16,bj_00,16,2.4260659198312697
scen_01,0.1,bj_00_t17,bj_00,17,2.4865235820037066
scen_02,0.1,bj_00_t17,bj_00,17,2.3740499909519044
scen_03,0.1,bj_00_t17,bj_00,17,2.193460979462625
scen_04,0.1,bj_00_t17,bj_00,17,2.066780247059063
scen_05,0.1,bj_00_t17,bj_00,17,2.19838476378709
scen_06,0.1,bj_00_t17,bj_00,17,2.393652543468113
scen_07,0.1,bj_00_t17,bj_00,17,2.4136935843915444
scen_08,0.1,bj_00_t17,bj_00,17,2.257180935264572
scen_09,0.1,bj_00_t17,bj_00,17,2.317251091149153
scen_10,0.1,bj_00_t17,bj_00,17,2.3051593733506817
scen_01,0.1,bj_00_t18,bj_00,18,1.9594197323429512
scen_02,0.1,bj_00_t18,bj_00,18,3.230395552675339
scen_03,0.1,bj_00_t18,bj_00,18,2.7633442798468217
scen_04,0.1,bj_00_t18,bj_00,18,3.5223423453440486
scen_05,0.1,bj_00_t18,bj_00,18,3.0937618493454266
scen_06,0.1,bj_00_t18,bj_00,18,1.9113563554777515
scen_07,0.1,bj_00_t18,bj_00,18,1.9616289432076497
scen_08,0.1,bj_00_t18,bj_00,18,2.17798629019086
scen_09,0.1,bj_00_t18,bj_00,18,3.0891002855197747
scen_10,0.1,bj_00_t18,bj_00,18,2.600725926618873
scen_01,0.1,bj_00_t19,bj_00,19,1.8091705048962305
scen_02,0.1,bj_00_t19,bj_00,19,2.758474189028264
scen_03,0.1,bj_00_t19,bj_00,19,2.0569086842624564
scen_04,0.1,bj_00_t19,bj_00,19,2.4207261976665
scen_05,0.1,bj_00_t19,bj_00,19,2.5696983257297528
scen_06,0.1,bj_00_t19,bj_00,19,1.9252008072585025
scen_07,0.1,bj_00_t19,bj_00,19,2.6655489688249476
scen_08,0.1,bj_00_t19,bj_00,19,1.8097639708736502
scen_09,0.1,bj_00_t19,bj_00,19,1.7193734136627121
scen_10,0.1,bj_00_t19,bj_00,19,2.586299931883362
scen_01,0.1,bj_00_t20,bj_00,20,2.092420003490102
scen_02,0.1,bj_00_t20,bj_00,20,2.1071507041796074
scen_03,0.1,bj_00_t20,bj_00,20,2.0157033633968853
scen_04,0.1,bj_00_t20,bj_00,20,2.743682079640148
scen_05,0.1,bj_00_t20,bj_00,20,2.680534972107562
scen_06,0.1,bj_00_t20,bj_00,20,1.662489022740727
scen_07,0.1,bj_00_t20,bj_00,20,1.9564396465457976
scen_08,0.1,bj_00_t20,bj_00,20,2.3682013780160647
scen_09,0.1,bj_00_t20,bj_00,20,2.3836385074542674
scen_10,0.1,bj_00_t20,bj_00,20,2.9720000619280036
scen_01,0.1,bj_00_t21,bj_00,21,1.8291336937941085
scen_02,0.1,bj_00_t21,bj_00,21,2.637263988661334
scen_03,0.1,bj_00_t21,bj_00,21,2.441522348359387
scen_04,0.1,bj_00_t21,bj_00,21,1.716720644873884
scen_05,0.1,bj_00_t21,bj_00,21,1.940671114693012
scen_06,0.1,bj_00_t21,bj_00,21,2.540932043305647
scen_07,0.1,bj_00_t21,bj_00,21,1.7797574198434827
scen_08,0.1,bj_00_t21,bj_00,21,2.0303439220340147
scen_09,0.1,bj_00_t21,bj_00,21,2.09513271933052
scen_10,0.1,bj_00_t21,bj_00,21,2.9506002438335415
scen_01,0.1,bj_00_t22,bj_00,22,0.3515801300874306
scen_02,0.1,bj_00_t22,bj_00,22,0.07624210374329499
scen_03,0.1,bj_00_t22,bj_00,22,0.47719176875599145
scen_04,0.1,bj_00_t22,bj_00,22,1.678966536720063
scen_05,0.1,bj_00_t22,bj_00,22,0.5462683383437636
scen_06,0.1,bj_00_t22,bj_00,22,0.14572577535588005
scen_07,0.1,bj_00_t22,bj_00,22,1.120924052892058
scen_08,0.1,bj_00_t22,bj_00,22,0.8017631567379615
scen_09,0.1,bj_00_t22,bj_00,22,1.2843114910368238
scen_10,0.1,bj_00_t22,bj_00,22,1.1549418425971607
scen_01,0.1,bj_00_t23,bj_00,23,0.4819150914691923
scen_02,0.1,bj_00_t23,bj_00,23,0.5045317832659431
scen_03,0.1,bj_00_t23,bj_00,23,0.2748776523325047
scen_04,0.1,bj_00_t23,bj_00,23,1.0893963277853866
scen_05,0.1,bj_00_t23,bj_00,23,0.7954027012487985
scen_06,0.1,bj_00_t23,bj_00,23,1.5700299720692514
scen_07,0.1,bj_00_t23,bj_00,23,0.31891203895774933
scen_08,0.1,bj_00_t23,bj_00,23,0.5111622636370554
scen_09,0.1,bj_00_t23,bj_00,23,1.4533027405024646
scen_10,0.1,bj_00_t23,bj_00,23,0.5478850716245254
scen_01,0.1,bj_01_t00,bj_01,0,0.44981722578277367
scen_02,0.1,bj_01_t00,bj_01,0,0.9292297578859116
scen_03,0.1,bj_01_t00,bj_01,0,1.2387913380317075
scen_04,0.1,bj_01_t00,bj_01,0,0.9681245202641147
scen_05,0.1,bj_01_t00,bj_01,0,0.4928446142913325
scen_06,0.1,bj_01_t00,bj_01,0,1.5034406035285894
scen_07,0.1,bj_01_t00,bj_01,0,0.3202075291635982
scen_08,0.1,bj_01_t00,bj_01,0,0.7035793697858685
scen_09,0.1,bj_01_t00,bj_01,0,0.2792314651784742
scen_10,0.1,bj_01_t00,bj_01,0,0.15112329503444746
scen_01,0.1,bj_01_t01,bj_01,1,0.4460102251552859
scen_02,0.1,bj_01_t01,bj_01,1,0.2958733778093654
scen_03,0.1,bj_01_t01,bj_01,1,0.30824156933351365
scen_04,0.1,bj_01_t01,bj_01,1,0.8320079759860607
scen_05,0.1,bj_01_t01,bj_01,1,0.5536060701596665
scen_06,0.1,bj_01_t01,bj_01,1,0.4210360837433871
scen_07,0.1,bj_01_t01,bj_01,1,0.37388657149502413
scen_08,0.1,bj_01_t01,bj_01,1,0.5532026168365529
scen_09,0.1,bj_01_t01,bj_01,1,0.478258427989592
scen_10,0.1,bj_01_t01,bj_01,1,0.4716901553420136
scen_01,0.1,bj_01_t02,bj_01,2,0.5278627161948937
scen_02,0.1,bj_01_t02,bj_01,2,0.29911308629084843
scen_03,0.1,bj_01_t02,bj_01,2,0.2077203704788072
scen_04,0.1,bj_01_t02,bj_01,2,0.1673109071686194
scen_05,0.1,bj_01_t02,bj_01,2,0.07365301558537218
scen_06,0.1,bj_01_t02,bj_01,2,0.46178008409441496
scen_07,0.1,bj_01_t02,bj_01,2,0.7353964778881696
scen_08,0.1,bj_01_t02,bj_01,2,0.6022663420941398
scen_09,0.1,bj_01_t02,bj_01,2,0.6452286539691989
scen_10,0.1,bj_01_t02,bj_01,2,0.10242644260092915
scen_01,0.1,bj_01_t03,bj_01,3,0.4681400148218448
scen_02,0.1,bj_01_t03,bj_01,3,0.9992363151773176
scen_03,0.1,bj_01_t03,bj_01,3,1.6306018089526977
scen_04,0.1,bj_01_t03,bj_01,3,1.0696197603753403
scen_05,0.1,bj_01_t03,bj_01,3,0.8453771614386701
scen_06,0.1,bj_01_t03,bj_01,3,1.1526404976731965
scen_07,0.1,bj_01_t03,bj_01,3,0.4610654702639429
scen_08,0.1,bj_01_t03,bj_01,3,0.7234448418754768
scen_09,0.1,bj_01_t03,bj_01,3,1.2255026829922444
scen_10,0.1,bj_01_t03,bj_01,3,0.7719170741345109
scen_01,0.1,bj_01_t04,bj_01,4,1.8367685475903026
scen_02,0.1,bj_01_t04,bj_01,4,0.7831895352819221
scen_03,0.1,bj_01_t04,bj_01,4,1.840619690555097
scen_04,0.1,bj_01_t04,bj_01,4,1.6317103976750558
scen_05,0.1,bj_01_t04,bj_01,4,1.8114290001821882
scen_06,0.1,bj_01_t04,bj_01,4,1.952813477910547
scen_07,0.1,bj_01_t04,bj_01,4,1.9377538470401448
scen_08,0.1,bj_01_t04,bj_01,4,1.6310352018783505
scen_09,0.1,bj_01_t04,bj_01,4,0.4677694868679482
scen_10,0.1,bj_01_t04,bj_01,4,1.0455177557113908
scen_01,0.1,bj_01_t05,bj_01,5,0.7363527610495263
scen_02,0.1,bj_01_t05,bj_01,5,0.31915644145515903
scen_03,0.1,bj_01_t05,bj_01,5,1.390465865348288
scen_04,0.1,bj_01_t05,bj_01,5,0.3995804774819735
scen_05,0.1,bj_01_t05,bj_01,5,1.2357253702234279
scen_06,0.1,bj_01_t05,bj_01,5,1.4518747649220431
scen_07,0.1,bj_01_t05,bj_01,5,0.6502392651170922
scen_08,0.1,bj_01_t05,bj_01,5,1.1447123305935674
scen_09,0.1,bj_01_t05,bj_01,5,1.114069301719996
scen_10,0.1,bj_01_t05,bj_01,5,0.782626374499903
scen_01,0.1,bj_01_t06,bj_01,6,1.144713296363084
scen_02,0.1,bj_01_t06,bj_01,6,1.349895418101111
scen_03,0.1,bj_01_t06,bj_01,6,1.3117893438627766
scen_04,0.1,bj_01_t06,bj_01,6,1.440459109502676
scen_05,0.1,bj_01_t06,bj_01,6,0.8012002376464225
scen_06,0.1,bj_01_t06,bj_01,6,0.48117394811764974
scen_07,0.1,bj_01_t06,bj_01,6,1.9388396441062958
scen_08,0.1,bj_01_t06,bj_01,6,1.244897726250787
scen_09,0.1,bj_01_t06,bj_01,6,1.5766946779758544
scen_10,0.1,bj_01_t06,bj_01,6,1.0384366368695166
scen_01,0.1,bj_01_t07,bj_01,7,0.5971870282235028
scen_02,0.1,bj_01_t07,bj_01,7,1.8636116444587694
scen_03,0.1,bj_01_t07,bj_01,7,1.7307635360141134
scen_04,0.1,bj_01_t07,bj_01,7,1.406286765648589
scen_05,0.1,bj_01_t07,bj_01,7,1.542282760931683
scen_06,0.1,bj_01_t07,bj_01,7,1.2272446947650928
scen_07,0.1,bj_01_t07,bj_01,7,1.0796444349782852
scen_08,0.1,bj_01_t07,bj_01,7,1.6548981074543663
scen_09,0.1,bj_01_t07,bj_01,7,0.8227706619741277
scen_10,0.1,bj_01_t07,bj_01,7,1.7796549392223533
scen_01,0.1,bj_01_t08,bj_01,8,1.1646915076387612
scen_02,0.1,bj_01_t08,bj_01,8,1.5335581440288837
scen_03,0.1,bj_01_t08,bj_01,8,1.1032141099420545
scen_04,0.1,bj_01_t08,bj_01,8,1.1027870161237527
scen_05,0.1,bj_01_t08,bj_01,8,1.3165813267116229
scen_06,0.1,bj_01_t08,bj_01,8,0.8675095924903589
scen_07,0.1,bj_01_t08,bj_01,8,1.2478435007085875
scen_08,0.1,bj_01_t08,bj_01,8,1.865170204552715
scen_09,0.1,bj_01_t08,bj_01,8,1.3378450485450764
scen_10,0.1,bj_01_t08,bj_01,8,1.5109476917333213
scen_01,0.1,bj_01_t09,bj_01,9,0.5550922330262333
scen_02,0.1,bj_01_t09,bj_01,9,1.2128833685046463
scen_03,0.1,bj_01_t09,bj_01,9,1.481882486927097
scen_04,0.1,bj_01_t09,bj_01,9,1.2563115684162343
scen_05,0.1,bj_01_t09,bj_01,9,1.1099480061250087
scen_06,0.1,bj_01_t09,bj_01,9,1.9435799244985996
scen_07,0.1,bj_01_t09,bj_01,9,1.1495553070670508
scen_08,0.1,bj_01_t09,bj_01,9,1.7060482848037588
scen_09,0.1,bj_01_t09,bj_01,9,1.8959395511038926
scen_10,0.1,bj_01_t09,bj_01,9,1.234346471958823
scen_01,0.1,bj_01_t10,bj_01,10,0.7951881915313259
scen_02,0.1,bj_01_t10,bj_01,10,1.4209673251107269
scen_03,0.1,bj_01_t10,bj_01,10,0.8503133817464688
scen_04,0.1,bj_01_t10,bj_01,10,0.7889728797298867
scen_05,0.1,bj_01_t10,bj_01,10,0.9168559673469288
scen_06,0.1,bj_01_t10,bj_01,10,0.8281719951657263
scen_07,0.1,bj_01_t10,bj_01,10,1.5946220610693391
scen_08,0.1,bj_01_t10,bj_01,10,0.9064298065863472
scen_09,0.1,bj_01_t10,bj_01,10,0.41617545459644933
scen_10,0.1,bj_01_t10,bj_01,10,1.1264049602863233
scen_01,0.1,bj_01_t11,bj_01,11,0.8494069457593012
scen_02,0.1,bj_01_t11,bj_01,11,0.4559913730015728
scen_03,0.1,bj_01_t11,bj_01,11,0.4733927736351464
scen_04,0.1,bj_01_t11,bj_01,11,1.2754878551674627
scen_05,0.1,bj_01_t11,bj_01,11,0.3561957033134524
scen_06,0.1,bj_01_t11,bj_01,11,0.6787709876229855
scen_07,0.1,bj_01_t11,bj_01,11,0.8262108741436553
scen_08,0.1,bj_01_t11,bj_01,11,0.2779187475586744
scen_09,0.1,bj_01_t11,bj_01,11,1.1336133390980079
scen_10,0.1,bj_01_t11,bj_01,11,0.43392311119440286
scen_01,0.1,bj_01_t12,bj_01,12,1.0131086410990147
scen_02,0.1,bj_01_t12,bj_01,12,1.540160325219836
scen_03,0.1,bj_01_t12,bj_01,12,0.8402185983198365
scen_04,0.1,bj_01_t12,bj_01,12,1.4379779010890377
scen_05,0.1,bj_01_t12,bj_01,12,0.8656778208749809
scen_06,0.1,bj_01_t12,bj_01,12,0.9712390196427363
scen_07,0.1,bj_01_t12,bj_01,12,0.7879003515330721
scen_08,0.1,bj_01_t12,bj_01,12,1.752927421830632
scen_09,0.1,bj_01_t12,bj_01,12,0.44271771539864446
scen_10,0.1,bj_01_t12,bj_01,12,1.2435382184936743
scen_01,0.1,bj_01_t13,bj_01,13,1.3176809667101455
scen_02,0.1,bj_01_t13,bj_01,13,0.6303380807216248
scen_03,0.1,bj_01_t13,bj_01,13,1.3210317580081048
scen_04,0.1,bj_01_t13,bj_01,13,1.109200807829549
scen_05,0.1,bj_01_t13,bj_01,13,1.0394749028092436
scen_06,0.1,bj_01_t13,bj_01,13,1.4887036468562833
scen_07,0.1,bj_01_t13,bj_01,13,0.9502280103097243
scen_08,0.1,bj_01_t13,bj_01,13,1.1841043957247048
scen_09,0.1,bj_01_t13,bj_01,13,0.9195115142983386
scen_10,0.1,bj_01_t13,bj_01,13,1.142571118303047
scen_01,0.1,bj_01_t14,bj_01,14,0.6223918206969494
scen_02,0.1,bj_01_t14,bj_01,14,0.776308888886426
scen_03,0.1,bj_01_t14,bj_01,14,0.9586612117391897
scen_04,0.1,bj_01_t14,bj_01,14,0.6042986008011715
scen_05,0.1,bj_01_t14,bj_01,14,0.8462065140994337
scen_06,0.1,bj_01_t14,bj_01,14,0.42820718676548264
scen_07,0.1,bj_01_t14,bj_01,14,0.6365463435929195
scen_08,0.1,bj_01_t14,bj_01,14,0.8620391626356908
scen_09,0.1,bj_01_t14,bj_01,14,0.7112681857855248
scen_10,0.1,bj_01_t14,bj_01,14,0.7022640139237293
scen_01,0.1,bj_01_t15,bj_01,15,0.9933152000372696
scen_02,0.1,bj_01_t15,bj_01,15,1.1573053458666522
scen_03,0.1,bj_01_t15,bj_01,15,1.480993411079964
scen_04,0.1,bj_01_t15,bj_01,15,0.6175170061078992
scen_05,0.1,bj_01_t15,bj_01,15,0.9992274173623241
scen_06,0.1,bj_01_t15,bj_01,15,1.3715091279614922
scen_07,0.1,bj_01_t15,bj_01,15,1.5496835079882376
scen_08,0.1,bj_01_t15,bj_01,15,1.5484689272231102
scen_09,0.1,bj_01_t15,bj_01,15,1.4489253317592934
scen_10,0.1,bj_01_t15,bj_01,15,1.6698947183483015
scen_01,0.1,bj_01_t16,bj_01,16,0.7013479037901067
scen_02,0.1,bj_01_t16,bj_01,16,1.4345339761709832
scen_03,0.1,bj_01_t16,bj_01,16,0.44333067583967206
scen_04,0.1,bj_01_t16,bj_01,16,0.9207627283445629
scen_05,0.1,bj_01_t16,bj_01,16,0.6577430506745487
scen_06,0.1,bj_01_t16,bj_01,16,1.6048844727083584
scen_07,0.1,bj_01_t16,bj_01,16,1.356157624682605
scen_08,0.1,bj_01_t16,bj_01,16,0.9384508734093061
scen_09,0.1,bj_01_t16,bj_01,16,1.6486940677298778
scen_10,0.1,bj_01_t16,bj_01,16,0.8186813441170891
scen_01,0.1,bj_01_t17,bj_01,17,0.4860590141493884
scen_02,0.1,bj_01_t17,bj_01,17,0.8121000321361074
scen_03,0.1,bj_01_t17,bj_01,17,0.7178672331632208
scen_04,0.1,bj_01_t17,bj_01,17,1.1039774054120186
scen_05,0.1,bj_01_t17,bj_01,17,0.71748610334802
scen_06,0.1,bj_01_t17,bj_01,17,0.8961104849331429
scen_07,0.1,bj_01_t17,bj_01,17,0.9201485769098281
scen_08,0.1,bj_01_t17,bj_01,17,1.051372805222627
scen_09,0.1,bj_01_t17,bj_01,17,1.4145237794000485
scen_10,0.1,bj_01_t17,bj_01,17,0.4316142600607934
scen_01,0.1,bj_01_t18,bj_01,18,1.0771922226231785
scen_02,0.1,bj_01_t18,bj_01,18,1.5260718739753165
scen_03,0.1,bj_01_t18,bj_01,18,0.9747107120643774
scen_04,0.1,bj_01_t18,bj_01,18,0.9301424409911039
