batch_job_id,parent_workload_id,source_time,vm_id,vCPU,min_core_usage,avg_core_usage,max_core_usage
bj_00_t13,bj_00,13,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.8523807344758647,2.2922705286584506,2.8782185864136243
bj_00_t14,bj_00,14,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.9014765442474428,2.4469398517010794,3.0354309578848087
bj_00_t15,bj_00,15,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.9083228210787664,2.397333562951476,2.882475823944352
bj_00_t16,bj_00,16,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.889310645266146,2.40466789235122,2.8671201948617564
bj_00_t17,bj_00,17,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.7560560661131726,2.360887982453745,2.916571191495192
bj_00_t18,bj_00,18,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.6796402576684994,2.257406131928367,3.6256285068587495
bj_00_t19,bj_00,19,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.5675958077152696,2.097246850116957,2.9221057394451844
bj_00_t20,bj_00,20,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.6113612568108522,2.26821760892072,3.3972168929718007
bj_00_t21,bj_00,21,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,1.5143253135901693,2.190862294369334,3.2703598903739093
bj_00_t22,bj_00,22,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,0.0588602794322507,0.4761640832125916,2.3031828715657983
bj_00_t23,bj_00,23,CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,4,0.0575516945818106,0.1365913033136642,2.129603026565753
bj_01_t00,bj_01,0,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.0271249034702861,0.729780957704095,1.656272785493504
bj_01_t01,bj_01,1,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.1974447994162312,0.46249204648069,0.950826539168648
bj_01_t02,bj_01,2,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.0444915722476368,0.2612885949006798,0.9860497424428318
bj_01_t03,bj_01,3,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.054183057622354,1.1156225150569583,1.9670361326489396
bj_01_t04,bj_01,4,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.3221492525547816,1.440190942510668,1.961165393878256
bj_01_t05,bj_01,5,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.0698777714582685,1.0094017592887037,1.9447101943371736
bj_01_t06,bj_01,6,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.0513933211216282,1.1447955642274357,1.959873968175926
bj_01_t07,bj_01,7,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.0684096711719669,1.2400841823074968,1.967190683964512
bj_01_t08,bj_01,8,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.391881487005882,1.3377871163506814,1.960466913274858
bj_01_t09,bj_01,9,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2510441516653915,1.3927206942481891,1.957179368076307
bj_01_t10,bj_01,10,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2967048208549203,0.871322264109696,1.932125051933724
bj_01_t11,bj_01,11,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2623000473766256,0.7801050851813233,1.9549420556269703
bj_01_t12,bj_01,12,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2316267060227535,0.9973237910556192,1.9606399501816003
bj_01_t13,bj_01,13,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2903155024383733,1.133029574388923,1.9601967748467863
bj_01_t14,bj_01,14,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2565053415314614,0.6301376608206198,1.0743608847026749
bj_01_t15,bj_01,15,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.280066488780463,1.256244104313619,1.96215558809442
bj_01_t16,bj_01,16,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2232545992891237,1.2122802637982613,1.956537022261576
bj_01_t17,bj_01,17,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.2608404722297395,0.9326612404598964,1.955619753000422
bj_01_t18,bj_01,18,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.25044249358317,1.286270369162632,1.964003047136504
bj_01_t19,bj_01,19,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.3622624146063795,1.0754012435042175,1.961741042470956
bj_01_t20,bj_01,20,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.31472711409246,0.6736204825444774,1.253016041372634
bj_01_t21,bj_01,21,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.3549340648985046,0.7289774403115034,1.525707468481934
bj_01_t22,bj_01,22,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.3225768158106983,0.8044605799054075,1.9372404505597296
bj_01_t23,bj_01,23,z8no2RQyY5m5SWAw8eLxhzYKwg+FUe02/C2ouwQJtSQMBonZWsP/9BJ/Q8OCAN/j,2,0.0281932363293674,0.90781310919212,1.960351781011832
bj_02_t00,bj_02,0,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.6347127748321272,3.447277885540565,3.973621108244257
bj_02_t01,bj_02,1,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,3.4491739650396447,3.8994894222018455,3.971436715063146
bj_02_t02,bj_02,2,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,2.5202309023715457,3.737737574639117,3.9662660036551705
bj_02_t03,bj_02,3,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,2.8347660730847046,3.822647015145108,3.968456301994191
bj_02_t04,bj_02,4,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,3.8019532456531424,3.947062167557856,3.974685908414771
bj_02_t05,bj_02,5,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,1.193747038046021,3.7442024974062456,3.975357569543844
bj_02_t06,bj_02,6,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.561483055042968,3.675313957114432,3.974606858860426
bj_02_t07,bj_02,7,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4326827024604023,1.1461114419025145,3.965741614188096
bj_02_t08,bj_02,8,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4285335869916157,2.082656869014873,3.9706344867613854
bj_02_t09,bj_02,9,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4208836795285899,1.1164819252385814,3.9715652618451913
bj_02_t10,bj_02,10,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,3.6892704550164326,3.9293112525882528,3.9733802005273087
bj_02_t11,bj_02,11,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4294616303891389,1.6345326957330215,3.970029109010261
bj_02_t12,bj_02,12,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4320560795517006,1.613396931452754,3.9733476530795424
bj_02_t13,bj_02,13,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.5210727429802429,3.5301549782792763,3.972282236712151
bj_02_t14,bj_02,14,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4422460579222702,3.0678636435458086,3.972573989390028
bj_02_t15,bj_02,15,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4302148626150396,0.7609446188446428,3.968022697360384
bj_02_t16,bj_02,16,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,3.721405257227423,3.940890658461585,3.972069149003564
bj_02_t17,bj_02,17,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,2.8520322284230595,3.873694821339307,3.972279861415275
bj_02_t18,bj_02,18,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.0823157189224687,3.6858675446628126,3.974314946074151
bj_02_t19,bj_02,19,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,1.0682347847427858,3.868341934705184,3.97071491564518
bj_02_t20,bj_02,20,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,2.7010717041814924,3.885363388248432,3.9703566362871614
bj_02_t21,bj_02,21,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4182326107944395,2.1087247658183967,3.972050931168896
bj_02_t22,bj_02,22,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4119496517255662,1.4413890704436974,3.9695234252411
bj_02_t23,bj_02,23,EnIoxOJLTIuoH0MSUs5c53S9LBzh8PNh3Pzs75H8uRbv66uOoIYecu7LrBOxQC7g,4,0.4161899185679338,0.8286568802148438,3.939715690712723
bj_03_t00,bj_03,0,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.133805680837214,0.5925968152520089,1.2355270657792063
bj_03_t01,bj_03,1,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.127537962295963,0.5193165424366025,1.011913474813911
bj_03_t02,bj_03,2,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1128881693725307,0.4964604636647032,1.038378570232422
bj_03_t03,bj_03,3,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0994807055228459,0.5726833934358347,1.3528553163899424
bj_03_t04,bj_03,4,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0921211746913256,0.3891226073717886,1.019449178389601
bj_03_t05,bj_03,5,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0446913266254254,0.3581469675748008,1.4600027200606551
bj_03_t06,bj_03,6,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0419501582492743,0.295264365507444,0.8701632986981227
bj_03_t07,bj_03,7,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0515086043150246,0.2557940032460721,1.000702718341267
bj_03_t08,bj_03,8,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0462339813046673,0.2589390608003094,1.1886763414434918
bj_03_t09,bj_03,9,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0583027384347009,0.3838059523994335,0.9791121591193014
bj_03_t10,bj_03,10,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1033376674908211,0.6475639295079019,1.4066008368843117
bj_03_t11,bj_03,11,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.2581667078671893,0.8707966610047693,1.5684693049065792
bj_03_t12,bj_03,12,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.3504257584258472,1.244861188904521,2.064756843112624
bj_03_t13,bj_03,13,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.702356630249703,1.614413254541818,2.483321394999925
bj_03_t14,bj_03,14,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,1.0528372934607586,1.7146011504595011,2.383313391139114
bj_03_t15,bj_03,15,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,1.047119054639157,1.701573712001207,2.34918501941768
bj_03_t16,bj_03,16,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1361390841329407,2.0910757127850075,3.369453597746958
bj_03_t17,bj_03,17,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1293179980573698,0.9699304867614386,1.9091285330862056
bj_03_t18,bj_03,18,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.4835450027739764,1.0668764855652322,2.187530779969668
bj_03_t19,bj_03,19,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.3699276701180959,0.9714098587255148,1.8885020235229395
bj_03_t20,bj_03,20,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1543466033682465,0.8181794638290545,1.6867242071607251
bj_03_t21,bj_03,21,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.1377270550997918,0.6510232467342538,1.4813300559151328
bj_03_t22,bj_03,22,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0760854086211142,0.4522511782104316,1.3381971800825891
bj_03_t23,bj_03,23,QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,4,0.0499275869304683,0.2888587480393789,1.0166629884510474
bj_04_t00,bj_04,0,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.137976444125575,1.5787288200022342,1.9760289735413892
bj_04_t01,bj_04,1,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.167657744406063,1.5402516079513882,1.820413730018496
bj_04_t02,bj_04,2,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.0186095156676456,1.547813009427152,1.9542797181082296
bj_04_t03,bj_04,3,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.7390233840136864,1.49982205349177,1.9459315565354764
bj_04_t04,bj_04,4,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.7048904470748798,1.5074167058985426,1.975243247710032
bj_04_t05,bj_04,5,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.1163356844615762,1.5779581293278857,1.978673515786112
bj_04_t06,bj_04,6,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.8381012642542438,1.5699346260874076,1.9775445671244796
bj_04_t07,bj_04,7,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.300839871759652,1.6618452843992189,1.979464970574217
bj_04_t08,bj_04,8,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.8759417348365726,1.5745358080337115,1.9775884958882068
bj_04_t09,bj_04,9,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.9914064090861928,1.5035355734568323,1.813431952319542
bj_04_t10,bj_04,10,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.3808672023531832,1.6899416726523355,1.9810640199311171
bj_04_t11,bj_04,11,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.3882954757912245,1.7439381887261554,1.9807485201269184
bj_04_t12,bj_04,12,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.7382775635768014,1.6118248056525482,1.9796429501461796
bj_04_t13,bj_04,13,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.435610887365368,1.812098023990161,1.9798026166395255
bj_04_t14,bj_04,14,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.0518943859044847,1.8850986490882584,1.9808294709989216
bj_04_t15,bj_04,15,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.0553096019371615,1.705608140044515,1.9797986801163696
bj_04_t16,bj_04,16,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.9210448881870495,1.5409453936529809,1.9738008548356416
bj_04_t17,bj_04,17,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.1332832705845106,1.8908408525195128,1.9807001388281
bj_04_t18,bj_04,18,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.3529028597479311,1.567393791754003,1.976739198579213
bj_04_t19,bj_04,19,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.0805155085243363,1.5551721482067264,1.978731619451061
bj_04_t20,bj_04,20,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.0242362876595694,1.5570446484413711,1.976474447558651
bj_04_t21,bj_04,21,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.9859406916810144,1.5492625532642907,1.9485295351997531
bj_04_t22,bj_04,22,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,0.9543162115828656,1.6903579887543876,1.9735221221782653
bj_04_t23,bj_04,23,boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,2,1.0313822964652442,1.5877468458259878,1.9478600829417965
bj_05_t00,bj_05,0,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0860610863221379,0.604915151440024,1.960746791598077
bj_05_t01,bj_05,1,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0841153225972601,0.5900307000543323,1.9588879948238775
bj_05_t02,bj_05,2,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0841304693294118,0.6229396887132176,1.959320191626862
bj_05_t03,bj_05,3,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0860517723600537,0.5914940014454155,1.867331945565048
bj_05_t04,bj_05,4,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0879107255764005,0.6170646739187976,1.9605265505628124
bj_05_t05,bj_05,5,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0814382636137961,0.6097017249864731,1.9573307818371697
bj_05_t06,bj_05,6,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0844619430703056,0.6363890927006389,1.956784175457264
bj_05_t07,bj_05,7,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.083136799005736,0.5623993645832638,1.6828516830236655
bj_05_t08,bj_05,8,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.0840503495050243,0.5611183063696463,1.8684177718869928
bj_05_t09,bj_05,9,nnswD9SHPFs2+iW1TM7tCns9oD3EKxamI16JfLdkY/ral/GRU0EfANYWwYLhJiQx,2,0.081612432903358,0.5543952455936503,1.809008404371584
