server,time,scenario,load,committed_load,gamma,phi,u,realized_utilization,overbooking_ratio
1,9,scen_02,5.030594761702462,5.030594761702463,0,0,1,0.6288243452128077,0.6288243452128078
1,10,scen_02,3.3166311466966607,3.3166311466966607,0,0,1,0.4145788933370826,0.4145788933370826
1,11,scen_02,5.222091131086657,5.222091131086658,0,0,1,0.6527613913858321,0.6527613913858322
1,12,scen_02,6.551809925642801,6.551809925642801,0,0,1,0.8189762407053501,0.8189762407053501
1,13,scen_02,7.262152216044334,7.262152216044334,0,0,1,0.9077690270055417,0.9077690270055417
1,14,scen_02,7.354931417957788,7.354931417957788,0,0,1,0.9193664272447235,0.9193664272447235
1,15,scen_02,6.617277202469573,6.617277202469573,0,0,1,0.8271596503086966,0.8271596503086966
1,16,scen_02,5.481697334813949,5.481697334813949,0,0,1,0.6852121668517436,0.6852121668517436
1,17,scen_02,7.721187101007773,7.721187101007773,0,0,1,0.9651483876259717,0.9651483876259717
1,18,scen_02,5.773784012642667,5.773784012642668,0,0,1,0.7217230015803334,0.7217230015803335
1,19,scen_02,6.696951844491285,6.696951844491285,0,0,1,0.8371189805614107,0.8371189805614107
1,20,scen_02,6.807689088016096,6.807689088016096,0,0,1,0.850961136002012,0.850961136002012
1,21,scen_02,7.9404150785269385,7.940415078526939,0,0,1,0.9925518848158673,0.9925518848158674
1,22,scen_02,5.738501310770212,5.738501310770212,0,0,1,0.7173126638462765,0.7173126638462765
1,23,scen_02,6.940414641709175,6.940414641709175,0,0,1,0.8675518302136469,0.8675518302136469
2,0,scen_02,6.177422526551632,6.177422526551632,0,0,1,0.772177815818954,0.772177815818954
2,1,scen_02,6.706042472482986,6.706042472482986,0,0,1,0.8382553090603733,0.8382553090603733
2,2,scen_02,7.267113099855598,7.267113099855599,0,0,1,0.9083891374819497,0.9083891374819498
2,3,scen_02,7.449391517141757,7.449391517141757,0,0,1,0.9311739396427197,0.9311739396427197
2,4,scen_02,7.280843861491694,7.280843861491693,0,0,1,0.9101054826864617,0.9101054826864616
2,5,scen_02,6.220226417566351,6.220226417566351,0,0,1,0.7775283021957938,0.7775283021957938
2,6,scen_02,5.6766155722099345,5.6766155722099345,0,0,1,0.7095769465262418,0.7095769465262418
2,7,scen_02,7.144370804687174,7.144370804687174,0,0,1,0.8930463505858968,0.8930463505858968
2,8,scen_02,6.830329631752234,6.830329631752235,0,0,1,0.8537912039690293,0.8537912039690294
2,9,scen_02,7.076217195414877,7.076217195414875,0,0,1,0.8845271494268596,0.8845271494268594
2,10,scen_02,5.998607909755181,5.998607909755181,0,0,1,0.7498259887193977,0.7498259887193977
2,11,scen_02,7.548807916095411,7.548807916095412,0,0,1,0.9436009895119264,0.9436009895119265
2,12,scen_02,6.550902372622686,6.550902372622686,0,0,1,0.8188627965778358,0.8188627965778358
2,13,scen_02,7.721742373023431,7.721742373023432,0,0,1,0.9652177966279288,0.965217796627929
2,14,scen_02,7.451882460449511,7.451882460449511,0,0,1,0.9314853075561889,0.9314853075561889
2,15,scen_02,7.631064049738018,7.631064049738019,0,0,1,0.9538830062172523,0.9538830062172524
2,16,scen_02,7.761253172764647,7.761253172764647,0,0,1,0.9701566465955809,0.9701566465955809
2,17,scen_02,6.153652334771655,6.153652334771655,0,0,1,0.7692065418464569,0.7692065418464569
2,18,scen_02,5.967360511619686,5.967360511619687,0,0,1,0.7459200639524608,0.7459200639524609
2,19,scen_02,5.356393051658449,5.356393051658449,0,0,1,0.6695491314573061,0.6695491314573061
2,20,scen_02,6.809846065072073,6.809846065072074,0,0,1,0.8512307581340092,0.8512307581340093
2,21,scen_02,6.89403302983561,6.894033029835612,0,0,1,0.8617541287294512,0.8617541287294515
2,22,scen_02,5.472114307958842,5.472114307958842,0,0,1,0.6840142884948552,0.6840142884948552
2,23,scen_02,6.401581813196302,6.401581813196302,0,0,1,0.8001977266495377,0.8001977266495377
3,0,scen_02,1.548667690944392,1.548667690944392,0,0,1,0.193583461368049,0.193583461368049
3,1,scen_02,5.517183954597915,5.517183954597915,0,0,1,0.6896479943247393,0.6896479943247393
3,2,scen_02,3.2160175038460532,3.2160175038460532,0,0,1,0.40200218798075665,0.40200218798075665
3,3,scen_02,2.4479580672345445,2.4479580672345445,0,0,1,0.30599475840431806,0.30599475840431806
3,4,scen_02,1.9482636856980013,1.9482636856980013,0,0,1,0.24353296071225017,0.24353296071225017
3,5,scen_02,3.3459933678260523,3.3459933678260523,0,0,1,0.41824917097825653,0.41824917097825653
3,6,scen_02,0.0,0.0,0,0,1,0.0,0.0
3,7,scen_02,4.2193653548399634,4.2193653548399634,0,0,1,0.5274206693549954,0.5274206693549954
3,8,scen_02,0.0,0.0,0,0,1,0.0,0.0
3,9,scen_02,2.1783772371997356,2.1783772371997356,0,0,1,0.27229715464996695,0.27229715464996695
3,10,scen_02,7.377457221307702,7.377457221307702,0,0,1,0.9221821526634627,0.9221821526634627
3,11,scen_02,2.1201289513902553,2.1201289513902553,0,0,1,0.2650161189237819,0.2650161189237819
3,12,scen_02,5.114282017152905,5.114282017152905,0,0,1,0.6392852521441131,0.6392852521441131
3,13,scen_02,5.551942811526833,5.551942811526833,0,0,1,0.6939928514408541,0.6939928514408541
3,14,scen_02,0.3154968212912282,0.3154968212912282,0,0,1,0.039437102661403524,0.039437102661403524
3,15,scen_02,1.2706103172116945,1.2706103172116945,0,0,1,0.1588262896514618,0.1588262896514618
3,16,scen_02,4.341301267778304,4.341301267778304,0,0,1,0.542662658472288,0.542662658472288
3,17,scen_02,2.578698903764181,2.578698903764181,0,0,1,0.3223373629705226,0.3223373629705226
3,18,scen_02,1.998286871625118,1.998286871625118,0,0,1,0.24978585895313976,0.24978585895313976
3,19,scen_02,1.5327073248891776,1.5327073248891776,0,0,1,0.1915884156111472,0.1915884156111472
3,20,scen_02,6.362765208018124,6.362765208018124,0,0,1,0.7953456510022655,0.7953456510022655
3,21,scen_02,3.6855978419502593,3.6855978419502593,0,0,1,0.4606997302437824,0.4606997302437824
3,22,scen_02,1.5887518965243492,1.5887518965243492,0,0,1,0.19859398706554365,0.19859398706554365
3,23,scen_02,3.1281311183240286,3.1281311183240286,0,0,1,0.39101638979050357,0.39101638979050357
4,0,scen_02,6.9508918345857245,6.9508918345857245,0,0,1,0.8688614793232156,0.8688614793232156
4,1,scen_02,6.669483536218374,6.669483536218374,0,0,1,0.8336854420272968,0.8336854420272968
4,2,scen_02,7.050440418427852,7.050440418427852,0,0,1,0.8813050523034816,0.8813050523034816
4,3,scen_02,6.631085698406407,6.631085698406406,0,0,1,0.8288857123008009,0.8288857123008008
4,4,scen_02,6.373864598880335,6.373864598880335,0,0,1,0.7967330748600419,0.7967330748600419
4,5,scen_02,7.113623854387752,7.113623854387752,0,0,1,0.889202981798469,0.889202981798469
4,6,scen_02,7.157297810077996,7.157297810077996,0,0,1,0.8946622262597494,0.8946622262597494
4,7,scen_02,7.9347103388510885,7.9347103388510885,0,0,1,0.9918387923563861,0.9918387923563861
4,8,scen_02,7.258387791333006,7.258387791333007,0,0,1,0.9072984739166258,0.9072984739166259
4,9,scen_02,7.104973981838446,7.104973981838446,0,0,1,0.8881217477298058,0.8881217477298058
4,10,scen_02,7.667670506469074,7.667670506469074,0,0,1,0.9584588133086342,0.9584588133086342
4,11,scen_02,7.334426675570285,7.334426675570284,0,0,1,0.9168033344462856,0.9168033344462855
4,12,scen_02,7.687599628839931,7.687599628839931,0,0,1,0.9609499536049914,0.9609499536049914
4,13,scen_02,6.725626654169838,6.725626654169838,0,0,1,0.8407033317712298,0.8407033317712298
4,14,scen_02,7.175083924714258,7.175083924714258,0,0,1,0.8968854905892822,0.8968854905892822
4,15,scen_02,6.17430047427473,6.17430047427473,0,0,1,0.7717875592843413,0.7717875592843413
4,16,scen_02,5.8677756272760995,5.8677756272760995,0,0,1,0.7334719534095124,0.7334719534095124
4,17,scen_02,7.802153561242873,7.802153561242872,0,0,1,0.9752691951553591,0.975269195155359
4,18,scen_02,7.665388913671894,7.665388913671893,0,0,1,0.9581736142089867,0.9581736142089866
4,19,scen_02,6.312239757821233,6.312239757821232,0,0,1,0.7890299697276542,0.789029969727654
4,20,scen_02,6.8453210597758085,6.8453210597758085,0,0,1,0.8556651324719761,0.8556651324719761
4,21,scen_02,5.893398613903857,5.893398613903857,0,0,1,0.7366748267379821,0.7366748267379821
4,22,scen_02,7.405938397937631,7.405938397937631,0,0,1,0.9257422997422039,0.9257422997422039
4,23,scen_02,7.314374087773206,7.314374087773206,0,0,1,0.9142967609716508,0.9142967609716508
5,0,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,1,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,2,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,3,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,4,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,5,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,6,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,7,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,8,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,9,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,10,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,11,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,12,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,13,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,14,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,15,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,16,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,17,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,18,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,19,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,20,scen_02,0.0,0.0,0,0,0,0.0,0.0
5,21,scen_02,0.0,0.0,0,0,0,0.0,0.0
