vm_id,hours,start_time,end_time,vm_category,vCPU,avg_cpu_mean,avg_mean,avg_peak,max_peak,selection_score,workload_type,workload_id
r8TXWVeq+JhWTypI+UlRt+cQfgzPXMvtDAKa1GZr5sem+HW8Bv4SqxaQ03I6g/qw,24,0,23,Interactive,2,48.12936260077192,0.9625872520154384,1.1609391030077558,1.7857148328526675,1.6073678112209226,on_demand,od_10
ss9Mt4/GX1LoIyWm3BVIZ1TvOXT0VnY1ZTd1rCf1ZaacajnbioI3BA1pabw8zz/B,24,0,23,Interactive,2,43.93485532129216,0.8786971064258434,1.5322450694904677,1.9705125492607456,2.024873206805654,on_demand,od_11
HNg3HjaQNJFaPCKQ72z4hMhpNe00+DXRAvOQDVvSB4jZI2i9sXx/oTeAkLlVmukD,24,0,23,Delay-insensitive,2,20.138183958348858,0.40276367916697714,1.313523777385551,1.962787018964542,1.8042205321266866,spot,sp_00
CAH1SuMH7zOLHIIow6OBLnVZ0b7RrbjSRmciEiqp7Dg8xDZDsRta3Lyaw3RfbZ5s,24,0,23,Delay-insensitive,4,28.0660368974597,1.1226414758983883,2.4469398517010794,3.813516547484944,3.4003189885723155,spot,sp_01
ByDBijQTqSxjKYuoGavGwa3V7jiMbDXL27AIGnzNhnWmnH5BZ6lebmFxTfKJdTpx,24,0,23,Delay-insensitive,4,23.745677288889055,0.9498270915555621,1.2844147578863263,3.7339238161824766,2.2178957119319453,spot,sp_02
LmTtaRum58xkHeASEYnXvZeSUitH04j5lrS/bvTmWxnAXwMvTRAgSTcD9CsyAk25,24,0,23,Delay-insensitive,4,74.30666513730934,2.972266605492374,3.2685707084332085,3.969185234998634,4.260867017182867,spot,sp_03
kJ+d/Q0CPUqfPTe3cO8YkLjREYVpHXX8H5KxlY6dgdVz+WlK4KvcRpezlw8AcpQW,24,0,23,Delay-insensitive,2,23.623368490089494,0.4724673698017899,0.586079279580406,1.091302765217261,0.8589049708847212,spot,sp_04
boUqJHDgRh10WLxprzw8q/jOAMFFnG+7MI+Gvva4Sh4JJdXk2P6/QtAjCus4cQb8,24,0,23,Delay-insensitive,2,81.14399025135286,1.6228798050270574,1.8908408525195128,1.9810640199311171,2.386106857502292,spot,sp_05
CRwl7ZiqtPx18z3SakzMJq1HG5FcO3AT6MKHv/KiV8YwLFLlIszdAt4MAB+rnHOX,24,0,23,Delay-insensitive,8,20.70046214185884,1.6560369713487073,2.0878161979670686,6.473897741899297,3.706290633441893,spot,sp_06
2aseSm3d5hIYPReJ1faWnOnngds5HumcV7khKcLHvXNox1GNgiyIXzl8+1OvRgA4,24,0,23,Delay-insensitive,2,22.267737987881716,0.44535475975763433,1.8452763165455075,1.9466867405909567,2.3319480016932466,spot,sp_07
aRbV7AhPX/mnW3tuqH/goY5G2zQz6thAqG1SY50ujMDJc2PgDzvHxmUL6KOCm83h,24,0,23,Delay-insensitive,4,20.12379653044646,0.8049518612178583,0.8635831738779052,2.766731455896975,1.555266037852149,spot,sp_08
uRgzAuFYJ/5hLIHqkK9w8KBKHpTMJhuS8VLxO+ymTRgS1sWcZpOEbn2Sy69cj3sp,24,0,23,Delay-insensitive,4,23.472061787043838,0.9388824714817535,1.2957330305916654,3.786132730890348,2.2422662133142524,spot,sp_09
QZVnxOlRN+a3CdJCM2VVyhbU+Dy4uJERBw6N3YzNpoGNPY9oIfcqqkcNDij0xqJ/,24,0,23,Delay-insensitive,4,20.02660963412399,0.8010643853649594,2.0910757127850075,3.369453597746958,2.933439112221747,spot,sp_10
X2tRyioCFtD4fYCURz9g1yDcz5TiXI9e5dWdFawUwcTHSQiYIqhqvm3ICa2dOJXx,24,0,23,Delay-insensitive,2,79.70717583217234,1.5941435166434468,1.8816002750795724,1.9778294918532973,2.3760576480428965,spot,sp_11
