scenario,time,on_demand,spot,batch_total_work,batch_average_per_slot,equivalent_total_demand
scen_02,1,9.27222444321462,13.153415270138796,0.0,0.0,22.425639713353416
scen_02,2,15.621850956046917,14.132299643074768,0.0,0.0,29.754150599121687
scen_02,3,14.856634358169769,12.5306304184036,0.0,0.0,27.387264776573367
scen_02,4,11.05148096518882,15.909392097657436,0.0,0.0,26.960873062846254
scen_02,5,10.136658786575836,13.315733558524533,0.0,0.0,23.45239234510037
scen_02,6,11.398307675926755,17.446620223771983,0.0,0.0,28.84492789969874
scen_02,7,14.554951230517975,12.653750646075796,0.0,0.0,27.20870187659377
scen_02,8,12.166485448321792,14.832962396446302,0.0,0.0,26.999447844768092
scen_02,9,11.584738832629277,14.719934397592688,0.0,0.0,26.304673230221965
scen_02,10,9.100749644346978,15.147508147116964,0.0,0.0,24.248257791463942
scen_02,11,16.84775419944544,15.713180676299768,0.0,0.0,32.560934875745204
scen_02,12,13.87681061820199,16.185333270633627,0.0,0.0,30.062143888835617
scen_02,13,13.558093720175872,22.076603418518193,0.0,0.0,35.634697138694065
scen_02,14,17.58227252526838,17.883449181144364,0.0,0.0,35.465721706412744
scen_02,15,15.623477303359023,17.048580925181472,0.0,0.0,32.67205822854049
scen_02,16,14.358642699617091,18.198680940047307,0.0,0.0,32.557323639664396
scen_02,17,14.305391318298105,20.179685092990137,0.0,0.0,34.48507641128824
scen_02,18,13.9766831695723,14.4623177788699,0.0,0.0,28.4390009484422
scen_02,19,12.486196347767827,18.623474549172702,0.0,0.0,31.10967089694053
scen_02,20,13.61360071374387,16.162127434291715,0.0,0.0,29.775728148035583
scen_02,21,12.19302017158203,17.35755339138945,0.0,0.0,29.55057356297148
scen_02,22,14.896631766967854,12.64581648117212,0.0,0.0,27.542448248139976
scen_02,23,13.323540797926915,15.249184664725135,0.0,0.0,28.572725462652052
scen_03,0,13.598932707678223,14.336617908222632,0.0,0.0,27.935550615900855
scen_03,1,11.344120235816787,15.94000762323178,0.0,0.0,27.284127859048567
scen_03,2,9.955557756533162,14.90865232771728,0.0,0.0,24.864210084250445
scen_03,3,11.81684262152645,13.387443512596192,0.0,0.0,25.20428613412264
scen_03,4,9.644134537732157,13.357974933660849,0.0,0.0,23.002109471393005
scen_03,5,10.60958044056263,12.677142945633586,0.0,0.0,23.286723386196215
scen_03,6,11.095467073616259,14.82146701831931,0.0,0.0,25.91693409193557
scen_03,7,9.501456881095265,15.2619307401859,0.0,0.0,24.763387621281165
scen_03,8,10.589351846472578,12.335198208902254,0.0,0.0,22.92455005537483
scen_03,9,8.971031156634925,13.560793381141385,0.0,0.0,22.53182453777631
scen_03,10,10.589544230133864,16.576358978541077,0.0,0.0,27.16590320867494
scen_03,11,13.327001066732247,14.324505751161372,0.0,0.0,27.65150681789362
scen_03,12,16.837546334801065,16.10623133023136,0.0,0.0,32.94377766503243
scen_03,13,20.50305319444814,18.0287406491168,0.0,0.0,38.53179384356494
scen_03,14,13.630081393535548,17.844593213754358,0.0,0.0,31.474674607289906
scen_03,15,13.982248707394241,19.060349489115037,0.0,0.0,33.042598196509275
scen_03,16,14.599909041086063,19.1424371245865,0.0,0.0,33.742346165672565
scen_03,17,13.09529554104136,17.409007803541524,0.0,0.0,30.504303344582883
scen_03,18,12.814449470460813,16.847761718831073,0.0,0.0,29.662211189291888
scen_03,19,15.223794700955953,13.889601090841147,0.0,0.0,29.1133957917971
scen_03,20,11.266435878511338,17.376506768856164,0.0,0.0,28.6429426473675
scen_03,21,12.875588572452207,19.646763126391463,0.0,0.0,32.52235169884367
scen_03,22,12.951566519659355,14.962006447408468,0.0,0.0,27.91357296706782
scen_03,23,11.72090576642088,12.272737482041238,0.0,0.0,23.99364324846212
scen_04,0,12.918542441166489,12.674629154613823,0.0,0.0,25.593171595780312
scen_04,1,11.878376136383759,11.50970927011843,0.0,0.0,23.38808540650219
scen_04,2,10.34070223079991,13.031910534682677,0.0,0.0,23.372612765482586
scen_04,3,10.849581776487142,12.72277810830465,0.0,0.0,23.572359884791794
scen_04,4,10.28813824455985,13.407834416147363,0.0,0.0,23.695972660707213
scen_04,5,11.475144738747028,13.448207184371956,0.0,0.0,24.923351923118986
scen_04,6,11.396291468697727,17.72814469803772,0.0,0.0,29.12443616673545
scen_04,7,12.164835675183296,14.053031858788467,0.0,0.0,26.217867533971763
scen_04,8,13.743927221526219,14.192474988850654,0.0,0.0,27.936402210376873
scen_04,9,11.211950518282539,14.856244149775684,0.0,0.0,26.068194668058222
scen_04,10,11.890917885898178,14.616983717477984,0.0,0.0,26.507901603376162
scen_04,11,11.077172418444034,14.05332880408179,0.0,0.0,25.130501222525822
scen_04,12,16.483338505960674,16.67784478621696,0.0,0.0,33.16118329217763
scen_04,13,15.637665488431725,18.090853923066735,0.0,0.0,33.72851941149846
scen_04,14,15.230313576898084,17.301069055467384,0.0,0.0,32.531382632365464
scen_04,15,15.33563620156186,15.282998098383192,0.0,0.0,30.61863429994505
scen_04,16,15.165365829847287,18.67829680072964,0.0,0.0,33.84366263057693
scen_04,17,13.694836880752487,15.03595848883215,0.0,0.0,28.730795369584637
scen_04,18,12.961144337565603,19.20474830853619,0.0,0.0,32.165892646101796
scen_04,19,14.382339053317953,17.166789468709975,0.0,0.0,31.549128522027928
scen_04,20,14.426600223620545,19.689316197569152,0.0,0.0,34.115916421189695
scen_04,21,12.650936137028749,17.071949531485757,0.0,0.0,29.722885668514508
scen_04,22,14.579838111531087,15.183232542576615,0.0,0.0,29.7630706541077
scen_04,23,13.04491917895609,14.616446384456815,0.0,0.0,27.661365563412904
scen_05,0,12.810367549816538,13.894687343856942,0.0,0.0,26.70505489367348
scen_05,1,11.410380913839948,12.053020783999665,0.0,0.0,23.463401697839615
scen_05,2,8.465691068939654,14.826445297621891,0.0,0.0,23.292136366561543
scen_05,3,8.494545851379367,12.299275905672111,0.0,0.0,20.79382175705148
scen_05,4,8.690886349662648,14.209708263850962,0.0,0.0,22.90059461351361
scen_05,5,8.689639070192078,11.980223575164471,0.0,0.0,20.66986264535655
scen_05,6,9.840585868889226,13.360021366746414,0.0,0.0,23.20060723563564
scen_05,7,10.038907670780851,14.553839759068381,0.0,0.0,24.592747429849233
scen_05,8,12.461249308709881,12.385731392909355,0.0,0.0,24.846980701619238
scen_05,9,10.914588891164971,16.952935241449794,0.0,0.0,27.867524132614765
scen_05,10,9.413232048437546,13.034827673047115,0.0,0.0,22.44805972148466
scen_05,11,15.553794309021614,15.124960720759919,0.0,0.0,30.678755029781534
scen_05,12,15.767838365235058,19.214708173449935,0.0,0.0,34.98254653868499
scen_05,13,16.156449464463485,19.98704422954208,0.0,0.0,36.143493694005564
scen_05,14,19.49793936974048,16.95692952121616,0.0,0.0,36.45486889095664
scen_05,15,12.759208475394665,15.37564574679776,0.0,0.0,28.134854222192423
scen_05,16,16.066528664760195,16.388935336735464,0.0,0.0,32.455464001495656
scen_05,17,18.401229735448766,17.4086646069477,0.0,0.0,35.80989434239646
scen_05,18,13.684017149680866,18.2608185761314,0.0,0.0,31.944835725812265
scen_05,19,13.090950863352099,16.167310476867744,0.0,0.0,29.258261340219843
scen_05,20,10.553274699585877,17.12840569111393,0.0,0.0,27.681680390699807
scen_05,21,11.40501999649463,14.813821462181487,0.0,0.0,26.218841458676117
scen_05,22,10.785977744519528,15.077167579914036,0.0,0.0,25.863145324433564
scen_05,23,13.665937512618735,11.709920985611367,0.0,0.0,25.3758584982301
scen_06,0,9.381167150934255,12.79120288114795,0.0,0.0,22.172370032082206
scen_06,1,10.046789992879905,14.802534175914811,0.0,0.0,24.849324168794716
scen_06,2,10.409638592534101,13.320246855276569,0.0,0.0,23.72988544781067
scen_06,3,9.65831035361134,14.274596489934439,0.0,0.0,23.93290684354578
scen_06,4,7.908703218953956,15.753523847862962,0.0,0.0,23.662227066816918
scen_06,5,9.2499314565994,11.45421704850704,0.0,0.0,20.70414850510644
scen_06,6,9.456977499897866,14.154421344451878,0.0,0.0,23.611398844349743
scen_06,7,8.670978848040964,11.719866890185624,0.0,0.0,20.390845738226588
scen_06,8,14.203125690465562,13.422460622970494,0.0,0.0,27.625586313436056
scen_06,9,11.349576629741595,12.840214098734148,0.0,0.0,24.189790728475742
scen_06,10,11.922347845991023,14.48833087221253,0.0,0.0,26.410678718203553
scen_06,11,16.114004473490233,12.3141260230347,0.0,0.0,28.428130496524933
scen_06,12,13.924472277787364,16.796465254230096,0.0,0.0,30.72093753201746
scen_06,13,15.086230030560456,17.42363493859039,0.0,0.0,32.50986496915085
scen_06,14,17.140048016058312,16.893883717241817,0.0,0.0,34.03393173330013
scen_06,15,12.888596211824813,15.786322931288172,0.0,0.0,28.674919143112987
scen_06,16,14.861343749405894,17.0714353580276,0.0,0.0,31.932779107433493
scen_06,17,18.08307609506026,19.233556063383517,0.0,0.0,37.31663215844378
scen_06,18,17.652804533416354,13.273297452540831,0.0,0.0,30.926101985957185
scen_06,19,12.910888410214234,19.788394596265896,0.0,0.0,32.69928300648013
scen_06,20,12.660848472973898,16.35352119886983,0.0,0.0,29.01436967184373
scen_06,21,14.509556295852015,14.742658185027185,0.0,0.0,29.2522144808792
scen_06,22,11.900887529815659,14.429123993402913,0.0,0.0,26.330011523218573
scen_06,23,15.77902652052253,14.441912381358243,0.0,0.0,30.22093890188077
scen_07,0,9.827762031363706,12.872262524470298,0.0,0.0,22.700024555834005
scen_07,1,9.267579206124363,12.648484264270124,0.0,0.0,21.916063470394487
scen_07,2,10.365843092879281,13.609314924374946,0.0,0.0,23.975158017254227
scen_07,3,13.245251177672912,12.444346087513201,0.0,0.0,25.689597265186116
scen_07,4,10.909013517152175,15.66046986712121,0.0,0.0,26.569483384273383
scen_07,5,11.557893061084933,14.902540780404616,0.0,0.0,26.460433841489547
scen_07,6,10.761135123202719,13.510185803392822,0.0,0.0,24.271320926595543
scen_07,7,8.57907777079303,12.803714761212465,0.0,0.0,21.382792532005496
scen_07,8,9.627920980049485,14.078055497412738,0.0,0.0,23.705976477462222
scen_07,9,10.618779580676774,15.403279832353029,0.0,0.0,26.0220594130298
scen_07,10,11.038959648426589,16.90178720933141,0.0,0.0,27.940746857758
scen_07,11,13.265327483021057,16.336558629146314,0.0,0.0,29.60188611216737
scen_07,12,13.811683158395596,16.714989811368497,0.0,0.0,30.526672969764093
scen_07,13,16.16946513351151,20.063718260071685,0.0,0.0,36.23318339358319
scen_07,14,15.162076569817659,17.021933277343287,0.0,0.0,32.184009847160944
scen_07,15,12.997700020386498,17.7505513260939,0.0,0.0,30.748251346480394
scen_07,16,13.406679404603315,17.060328736285168,0.0,0.0,30.46700814088848
scen_07,17,12.571101126596762,18.687839638721705,0.0,0.0,31.258940765318467
scen_07,18,17.581133269710048,16.070612694092343,0.0,0.0,33.65174596380239
scen_07,19,15.844774362302736,20.233744675243827,0.0,0.0,36.07851903754656
scen_07,20,10.869832616846047,19.861256363982275,0.0,0.0,30.73108898082832
scen_07,21,15.092176911721179,16.26882185501683,0.0,0.0,31.36099876673801
scen_07,22,11.10623758055269,14.937894811370587,0.0,0.0,26.044132391923277
scen_07,23,12.009249584995274,11.971671077694888,0.0,0.0,23.98092066269016
scen_08,0,11.586909382578511,12.500649194670883,0.0,0.0,24.087558577249396
scen_08,1,10.169189015801859,12.495666544534696,0.0,0.0,22.664855560336555
scen_08,2,9.0245763929005,14.58092173925793,0.0,0.0,23.60549813215843
scen_08,3,11.629996874744013,13.675815498450348,0.0,0.0,25.30581237319436
scen_08,4,8.88283542170823,14.567914051386442,0.0,0.0,23.45074947309467
scen_08,5,13.152604672549458,13.057658005600581,0.0,0.0,26.210262678150038
scen_08,6,13.16719208175104,15.041988819522441,0.0,0.0,28.20918090127348
scen_08,7,10.988963967803537,12.690898406772204,0.0,0.0,23.67986237457574
scen_08,8,10.498982789494187,11.968913599109724,0.0,0.0,22.46789638860391
scen_08,9,10.482305249590846,13.717259452603633,0.0,0.0,24.19956470219448
scen_08,10,9.597933891964416,16.939377642606267,0.0,0.0,26.537311534570684
scen_08,11,13.883455935058947,15.743168898826545,0.0,0.0,29.626624833885494
scen_08,12,14.105202691380867,17.52911220145168,0.0,0.0,31.63431489283255
scen_08,13,12.68748547561959,20.462518517534185,0.0,0.0,33.150003993153774
scen_08,14,14.43169660540287,16.820060882217152,0.0,0.0,31.251757487620022
scen_08,15,12.700172168612557,18.124425160698415,0.0,0.0,30.824597329310972
scen_08,16,14.750195303849269,18.31440157634491,0.0,0.0,33.06459688019418
scen_08,17,13.11255776721931,18.24725690214894,0.0,0.0,31.359814669368248
scen_08,18,12.460171410481998,15.594415662453182,0.0,0.0,28.054587072935178
scen_08,19,13.199407078443828,17.018001559951983,0.0,0.0,30.21740863839581
scen_08,20,10.563492407868532,18.643241437347324,0.0,0.0,29.206733845215858
scen_08,21,14.733867084996042,18.237016551054055,0.0,0.0,32.9708836360501
scen_08,22,12.996547278792526,16.693446702853997,0.0,0.0,29.689993981646523
scen_08,23,12.658849948051863,12.650100885018297,0.0,0.0,25.30895083307016
scen_09,0,10.86959041206377,12.468479043295678,0.0,0.0,23.33806945535945
scen_09,1,10.624265249411867,12.318452061992218,0.0,0.0,22.942717311404085
scen_09,2,9.830031396602545,10.943490227565427,0.0,0.0,20.77352162416797
scen_09,3,10.227723259092498,13.854054017582724,0.0,0.0,24.081777276675222
scen_09,4,10.146053981753054,15.349708056307618,0.0,0.0,25.495762038060672
scen_09,5,10.694202136887368,13.744790110920349,0.0,0.0,24.438992247807718
scen_09,6,8.807745874507294,15.6168687398072,0.0,0.0,24.424614614314493
scen_09,7,11.590904955376915,11.319345813269544,0.0,0.0,22.91025076864646
scen_09,8,12.805305464430495,13.306173167523486,0.0,0.0,26.11147863195398
scen_09,9,14.015464356874759,15.77635479071457,0.0,0.0,29.79181914758933
scen_09,10,10.940355481178955,16.448587492042567,0.0,0.0,27.38894297322152
scen_09,11,11.079977549893343,16.456187836364805,0.0,0.0,27.536165386258148
scen_09,12,13.781470164712902,17.051538738836523,0.0,0.0,30.833008903549427
scen_09,13,14.795035223331412,17.97542053876858,0.0,0.0,32.77045576209999
scen_09,14,13.636258653350916,18.120681241587288,0.0,0.0,31.756939894938206
scen_09,15,12.97749094664418,18.533546419668852,0.0,0.0,31.511037366313033
scen_09,16,17.856404923829587,17.8048786822173,0.0,0.0,35.66128360604689
scen_09,17,12.432008990750019,16.329377013203967,0.0,0.0,28.761386003953987
scen_09,18,17.03682520899114,15.918116366478094,0.0,0.0,32.954941575469235
scen_09,19,13.09801017054804,17.12889032795602,0.0,0.0,30.22690049850406
scen_09,20,15.750673299901525,18.698591004912945,0.0,0.0,34.44926430481447
scen_09,21,11.956590238096403,18.190494981279134,0.0,0.0,30.147085219375537
scen_09,22,12.397389712623042,17.496425232085883,0.0,0.0,29.893814944708925
scen_09,23,14.416048608263868,14.614600243169834,0.0,0.0,29.030648851433703
scen_10,0,8.73299069634784,11.213700135878462,0.0,0.0,19.946690832226302
scen_10,1,13.752086349581505,13.724212881060517,0.0,0.0,27.47629923064202
scen_10,2,9.508500363006597,11.838359249594447,0.0,0.0,21.346859612601044
scen_10,3,10.75248931472891,12.864605149796285,0.0,0.0,23.617094464525195
scen_10,4,8.737577962987466,15.298204982444457,0.0,0.0,24.035782945431922
scen_10,5,11.280460283093946,12.782670786465669,0.0,0.0,24.063131069559617
scen_10,6,15.374254267220167,16.341175992942496,0.0,0.0,31.715430260162663
scen_10,7,10.043408291951627,13.63107220273911,0.0,0.0,23.674480494690737
scen_10,8,10.830517684540409,12.22704384230868,0.0,0.0,23.05756152684909
scen_10,9,11.038147307182921,16.945006271255906,0.0,0.0,27.983153578438827
scen_10,10,12.785378320096664,18.35908955750898,0.0,0.0,31.144467877605642
scen_10,11,13.192592121230161,14.983470200633949,0.0,0.0,28.17606232186411
scen_10,12,14.052307317795407,14.527773576249565,0.0,0.0,28.580080894044972
scen_10,13,17.420411576113093,19.42712641880622,0.0,0.0,36.847537994919314
scen_10,14,11.939592399253868,19.747336489998958,0.0,0.0,31.686928889252826
scen_10,15,12.25561729903748,16.856488905836724,0.0,0.0,29.112106204874202
scen_10,16,16.108543195832866,17.90801406906299,0.0,0.0,34.01655726489585
scen_10,17,12.755265567141997,19.403362162525195,0.0,0.0,32.15862772966719
scen_10,18,16.433506258959657,17.24157123490501,0.0,0.0,33.67507749386466
scen_10,19,17.343517904664264,18.154105338509964,0.0,0.0,35.49762324317423
scen_10,20,13.803242360367355,18.376721693062947,0.0,0.0,32.179964053430304
scen_10,21,17.51930340286239,17.024041293226936,0.0,0.0,34.54334469608933
scen_10,22,8.996833755836569,15.194694662462119,0.0,0.0,24.191528418298688
scen_10,23,13.020476980340804,12.582639113446014,0.0,0.0,25.603116093786817
